 "GAGE No.  810:  K,I,J Coord. =     1,  100,   38;  STREAM SEGMENT =    20;  REACH =     1 "
     "DATA: Time           Stage            Flow     Conductance        HeadDiff       Hyd.Grad."
     1.5126000E+04   1.1551282E+02   0.0000000E+00   8.9451760E+02   2.0000977E+00   1.0000488E+00
     1.5157000E+04   1.1558769E+02   7.7636610E+04   8.9451760E+02   2.0749656E+00   1.0374828E+00
     1.5187000E+04   1.1551283E+02   0.0000000E+00   8.9451760E+02   2.0000983E+00   1.0000491E+00
     1.5218000E+04   1.1551280E+02   0.0000000E+00   8.9451760E+02   2.0000750E+00   1.0000375E+00
     1.5249000E+04   1.1551280E+02   0.0000000E+00   8.9451760E+02   2.0000710E+00   1.0000355E+00
     1.5279000E+04   1.1551281E+02   0.0000000E+00   8.9451760E+02   2.0000799E+00   1.0000399E+00
     1.5310000E+04   1.1558601E+02   7.4870294E+04   8.9451760E+02   2.0732833E+00   1.0366417E+00
     1.5340000E+04   1.1574976E+02   5.3492946E+05   8.9451760E+02   2.2370340E+00   1.1185170E+00
     1.5371000E+04   1.1551280E+02   0.0000000E+00   8.9451760E+02   2.0000713E+00   1.0000356E+00
     1.5402000E+04   1.1757117E+02   1.9657045E+07   8.9451760E+02   4.0584408E+00   2.0292204E+00
     1.5431000E+04   1.1569516E+02   3.4510857E+05   8.9451760E+02   2.1824340E+00   1.0912170E+00
     1.5462000E+04   1.1774065E+02   2.2427484E+07   8.9451760E+02   4.2279183E+00   2.1139591E+00
     1.5492000E+04   1.1573301E+02   4.7311244E+05   8.9451760E+02   2.2202792E+00   1.1101396E+00
     1.5523000E+04   1.1551280E+02   0.0000000E+00   8.9451760E+02   2.0000726E+00   1.0000363E+00
     1.5553000E+04   1.1551279E+02   0.0000000E+00   8.9451760E+02   2.0000624E+00   1.0000312E+00
     1.5584000E+04   1.1551279E+02   0.0000000E+00   8.9451760E+02   2.0000645E+00   1.0000322E+00
     1.5615000E+04   1.1551278E+02   0.0000000E+00   8.9451760E+02   2.0000567E+00   1.0000283E+00
     1.5645000E+04   1.1551283E+02   0.0000000E+00   8.9451760E+02   2.0000994E+00   1.0000497E+00
     1.5676000E+04   1.1551281E+02   0.0000000E+00   8.9451760E+02   2.0000870E+00   1.0000435E+00
     1.5706000E+04   1.1772879E+02   2.2229368E+07   8.9451760E+02   4.2160585E+00   2.1080292E+00
     1.5737000E+04   1.1881583E+02   4.3233968E+07   8.9451760E+02   5.3030983E+00   2.6515492E+00
     1.5768000E+04   1.1563527E+02   1.7744284E+05   8.9451760E+02   2.1225462E+00   1.0612731E+00
     1.5796000E+04   1.1551281E+02   0.0000000E+00   8.9451760E+02   2.0000867E+00   1.0000434E+00
     1.5827000E+04   1.1551279E+02   0.0000000E+00   8.9451760E+02   2.0000630E+00   1.0000315E+00
     1.5857000E+04   1.1551279E+02   0.0000000E+00   8.9451760E+02   2.0000593E+00   1.0000297E+00
     1.5888000E+04   1.1551280E+02   0.0000000E+00   8.9451760E+02   2.0000720E+00   1.0000360E+00
     1.5918000E+04   1.1551281E+02   0.0000000E+00   8.9451760E+02   2.0000789E+00   1.0000394E+00
     1.5949000E+04   1.1551279E+02   0.0000000E+00   8.9451760E+02   2.0000652E+00   1.0000326E+00
     1.5980000E+04   1.1551278E+02   0.0000000E+00   8.9451760E+02   2.0000569E+00   1.0000285E+00
     1.6010000E+04   1.1551282E+02   0.0000000E+00   8.9451760E+02   2.0000912E+00   1.0000456E+00
     1.6041000E+04   1.1551279E+02   0.0000000E+00   8.9451760E+02   2.0000657E+00   1.0000328E+00
     1.6071000E+04   1.1563721E+02   1.8229332E+05   8.9451760E+02   2.1244813E+00   1.0622407E+00
     1.6102000E+04   1.1556321E+02   3.9944056E+04   8.9451760E+02   2.0504842E+00   1.0252421E+00
     1.6133000E+04   1.1551281E+02   0.0000000E+00   8.9451760E+02   2.0000799E+00   1.0000400E+00
     1.6161000E+04   1.1887537E+02   4.4544001E+07   8.9451760E+02   5.3626455E+00   2.6813228E+00
     1.6192000E+04   1.1565632E+02   2.3114070E+05   8.9451760E+02   2.1435920E+00   1.0717960E+00
     1.6222000E+04   1.1564716E+02   2.0726860E+05   8.9451760E+02   2.1344347E+00   1.0672174E+00
     1.6253000E+04   1.1551280E+02   0.0000000E+00   8.9451760E+02   2.0000744E+00   1.0000372E+00
     1.6283000E+04   1.1551281E+02   0.0000000E+00   8.9451760E+02   2.0000806E+00   1.0000403E+00
     1.6314000E+04   1.1551280E+02   0.0000000E+00   8.9451760E+02   2.0000686E+00   1.0000343E+00
     1.6345000E+04   1.1551279E+02   0.0000000E+00   8.9451760E+02   2.0000610E+00   1.0000305E+00
     1.6375000E+04   1.1551282E+02   0.0000000E+00   8.9451760E+02   2.0000927E+00   1.0000463E+00
     1.6406000E+04   1.1551279E+02   0.0000000E+00   8.9451760E+02   2.0000600E+00   1.0000300E+00
     1.6436000E+04   1.1606367E+02   2.1818359E+06   8.9451760E+02   2.5509469E+00   1.2754735E+00
     1.6467000E+04   1.1949827E+02   5.9139840E+07   8.9451760E+02   5.9855443E+00   2.9927721E+00
     1.6498000E+04   1.1551276E+02   0.0000000E+00   8.9451760E+02   2.0000353E+00   1.0000176E+00
     1.6526000E+04   1.1679395E+02   8.9136826E+06   8.9451760E+02   3.2812213E+00   1.6406106E+00
     1.6557000E+04   1.1551280E+02   0.0000000E+00   8.9451760E+02   2.0000737E+00   1.0000368E+00
     1.6587000E+04   1.1556333E+02   3.9973426E+04   8.9451760E+02   2.0505987E+00   1.0252993E+00
     1.6618000E+04   1.1551280E+02   0.0000000E+00   8.9451760E+02   2.0000726E+00   1.0000363E+00
     1.6648000E+04   1.1551281E+02   0.0000000E+00   8.9451760E+02   2.0000786E+00   1.0000393E+00
     1.6679000E+04   1.1551279E+02   0.0000000E+00   8.9451760E+02   2.0000678E+00   1.0000339E+00
     1.6710000E+04   1.1551279E+02   0.0000000E+00   8.9451760E+02   2.0000617E+00   1.0000308E+00
     1.6740000E+04   1.1551282E+02   0.0000000E+00   8.9451760E+02   2.0000959E+00   1.0000480E+00
     1.6771000E+04   1.1551279E+02   0.0000000E+00   8.9451760E+02   2.0000680E+00   1.0000340E+00
     1.6801000E+04   1.1563447E+02   1.7539222E+05   8.9451760E+02   2.1217411E+00   1.0608705E+00
     1.6832000E+04   1.1765321E+02   2.0976102E+07   8.9451760E+02   4.1404795E+00   2.0702398E+00
     1.6863000E+04   1.1861252E+02   3.8904053E+07   8.9451760E+02   5.0997973E+00   2.5498986E+00
     1.6892000E+04   1.1561962E+02   1.4101046E+05   8.9451760E+02   2.1068972E+00   1.0534486E+00
     1.6923000E+04   1.1806348E+02   2.8107412E+07   8.9451760E+02   4.5507526E+00   2.2753763E+00
     1.6953000E+04   1.1551282E+02   0.0000000E+00   8.9451760E+02   2.0000888E+00   1.0000444E+00
     1.6984000E+04   1.1551280E+02   0.0000000E+00   8.9451760E+02   2.0000702E+00   1.0000351E+00
     1.7014000E+04   1.1551281E+02   0.0000000E+00   8.9451760E+02   2.0000811E+00   1.0000405E+00
     1.7045000E+04   1.1551279E+02   0.0000000E+00   8.9451760E+02   2.0000679E+00   1.0000339E+00
     1.7076000E+04   1.1551279E+02   0.0000000E+00   8.9451760E+02   2.0000607E+00   1.0000304E+00
     1.7106000E+04   1.1551283E+02   0.0000000E+00   8.9451760E+02   2.0000990E+00   1.0000495E+00
     1.7137000E+04   1.1617042E+02   2.9292719E+06   8.9451760E+02   2.6576932E+00   1.3288466E+00
     1.7167000E+04   1.1618398E+02   3.0315693E+06   8.9451760E+02   2.6712504E+00   1.3356252E+00
     1.7198000E+04   1.1775359E+02   2.2648381E+07   8.9451760E+02   4.2408672E+00   2.1204336E+00
     1.7229000E+04   1.2012110E+02   7.5331686E+07   8.9451760E+02   6.6083715E+00   3.3041858E+00
     1.7257000E+04   1.1952265E+02   5.9738469E+07   8.9451760E+02   6.0099183E+00   3.0049591E+00
     1.7288000E+04   1.1570581E+02   3.7959311E+05   8.9451760E+02   2.1930815E+00   1.0965407E+00
     1.7318000E+04   1.1614447E+02   2.7409998E+06   8.9451760E+02   2.6317397E+00   1.3158699E+00
     1.7349000E+04   1.1551280E+02   0.0000000E+00   8.9451760E+02   2.0000748E+00   1.0000374E+00
     1.7379000E+04   1.1551280E+02   0.0000000E+00   8.9451760E+02   2.0000765E+00   1.0000383E+00
     1.7410000E+04   1.1551280E+02   0.0000000E+00   8.9451760E+02   2.0000685E+00   1.0000343E+00
     1.7441000E+04   1.1551279E+02   0.0000000E+00   8.9451760E+02   2.0000616E+00   1.0000308E+00
     1.7471000E+04   1.1551283E+02   0.0000000E+00   8.9451760E+02   2.0000998E+00   1.0000499E+00
     1.7502000E+04   1.1551279E+02   0.0000000E+00   8.9451760E+02   2.0000625E+00   1.0000312E+00
     1.7532000E+04   1.1678420E+02   8.8003556E+06   8.9451760E+02   3.2714700E+00   1.6357350E+00
     1.7563000E+04   1.1551278E+02   0.0000000E+00   8.9451760E+02   2.0000572E+00   1.0000286E+00
     1.7594000E+04   1.1755561E+02   1.9413083E+07   8.9451760E+02   4.0428808E+00   2.0214404E+00
     1.7622000E+04   1.1551277E+02   0.0000000E+00   8.9451760E+02   2.0000438E+00   1.0000219E+00
     1.7653000E+04   1.1738088E+02   1.6726766E+07   8.9451760E+02   3.8681517E+00   1.9340758E+00
     1.7683000E+04   1.1612901E+02   2.6345925E+06   8.9451760E+02   2.6162822E+00   1.3081411E+00
     1.7714000E+04   1.1551280E+02   0.0000000E+00   8.9451760E+02   2.0000727E+00   1.0000363E+00
     1.7744000E+04   1.1551281E+02   0.0000000E+00   8.9451760E+02   2.0000805E+00   1.0000403E+00
     1.7775000E+04   1.1551280E+02   0.0000000E+00   8.9451760E+02   2.0000683E+00   1.0000342E+00
     1.7806000E+04   1.1551279E+02   0.0000000E+00   8.9451760E+02   2.0000607E+00   1.0000303E+00
     1.7836000E+04   1.1551282E+02   0.0000000E+00   8.9451760E+02   2.0000974E+00   1.0000487E+00
