,Station,date,meas
277,Son0096,1975-07-01,16.4552484003067
278,Son0099,1975-07-01,171.18460000000007
279,Son0100,1975-07-01,92.6768291320802
280,Son0101,1975-07-01,102.3202927307129
281,Son0102,1975-07-01,115.7534873962403
282,Son0103,1975-07-01,98.3645
283,Son0104,1975-07-01,164.9639
284,Son0105,1975-07-01,142.01985462951663
285,Son0106,1975-07-01,75.34609999999999
286,Son0107,1975-07-01,128.144394720459
287,Son0108,1975-07-01,134.9590403808593
288,Son0111,1975-07-01,78.90909840888982
289,Son0112,1975-07-01,74.12239896507262
290,Son0113,1975-07-01,104.00347455749514
291,Son0114,1975-07-01,97.85614065246584
292,Son0115,1975-07-01,79.7075379699706
293,Son0120,1975-07-01,18.366320161819463
294,Son0123,1975-07-01,344.1308999999999
295,Son0124,1975-07-01,119.12159999999992
296,Son0125,1975-07-01,181.2364
297,Son0126,1975-07-01,54.40699688949584
298,Son0127,1975-07-01,70.11896837158203
299,Son0128,1975-07-01,67.42567150573728
300,Son0129,1975-07-01,59.23604318084716
301,Son0131,1975-07-01,72.30795482788085
302,Son0132,1975-07-01,73.78238536071777
303,Son0133,1975-07-01,74.99596701965334
304,Son0134,1975-07-01,75.28467567138674
305,Son0135,1975-07-01,75.53261704711913
306,Son0136,1975-07-01,72.9766225708008
307,Son0137,1975-07-01,72.43953236389162
308,Son0138,1975-07-01,74.57297506103515
309,Son0139,1975-07-01,70.99975669555667
310,Son0145,1975-07-01,48.1717317123413
311,Son0146,1975-07-01,36.90954379882814
312,Son0147,1975-07-01,40.85663594970706
313,Son0152,1975-07-01,19.1419720336914
314,Son0154,1975-07-01,5.806481995105744
315,Son0155,1975-07-01,25.21198262176513
316,Son0157,1975-07-01,6.460779235649109
317,Son0158,1975-07-01,6.19866341018677
318,Son0159,1975-07-01,4.4476859471321095
319,Son0160,1975-07-01,5.600294981384278
320,Son0161,1975-07-01,3.798167780780792
321,Son0162,1975-07-01,4.837100129795073
322,Son0164,1975-07-01,293.51698964843746
323,Son0166,1975-07-01,37.1076938539505
324,Son0167,1975-07-01,42.87308876962661
325,Son0168,1975-07-01,89.64220442199708
326,Son0169,1975-07-01,72.71093022460941
327,Son0170,1975-07-01,64.28114235534669
328,Son0171,1975-07-01,33.79856997594832
329,Son0172,1975-07-01,20.38557391271592
330,Son0174,1975-07-01,-7.606945869207382
331,Son0175,1975-07-01,56.83388241119385
332,Son0176,1975-07-01,38.46911797485352
333,Son0177,1975-07-01,-4.402230719590187
334,Son0179,1975-07-01,8.361547403717042
335,Son0180,1975-07-01,-3.864961058306695
336,Son0183,1975-07-01,861.1851000000014
337,Son0184,1975-07-01,834.7748000000004
338,Son0185,1975-07-01,767.4060000000001
339,Son0186,1975-07-01,519.9329999999995
340,Son0187,1975-07-01,496.0574
341,Son0188,1975-07-01,8.875090887641905
342,Son0189,1975-07-01,-19.420106251811987
343,Son0191,1975-07-01,-2.530790066719056
344,Son0192,1975-07-01,396.6200000000001
345,Son0193,1975-07-01,0.0800031220912931
346,Son0201,1975-07-01,391.8150938110349
347,Son0224,1975-07-01,189.6552
348,Son0235,1975-07-01,199.308503369141
349,Son0265,1975-07-01,2.733545090723037
350,Son0267,1975-07-01,4.381529548978805
351,Son0277,1975-07-01,5.99113669815064
352,Son0279,1975-07-01,8.030073884963992
353,Son0286,1975-07-01,1.6565736903190629
354,Son0288,1975-07-01,69.07392280883795
355,Son0315,1975-07-01,27.32700426330566
356,Son0316,1975-07-01,24.978254263305654
357,Son0317,1975-07-01,6.1248804451465615
358,Son0318,1975-07-01,6.075680445146561
359,Son0319,1975-07-01,6.033980445146561
360,Son0320,1975-07-01,24.531848876190164
361,Son0321,1975-07-01,7.490690028381346
362,Son0322,1975-07-01,-2.214054847621917
363,Son0323,1975-07-01,-3.4328548476219174
364,Son0324,1975-07-01,-2.378654847621918
365,Son0328,1975-07-01,-7.641943896293639
366,Son0331,1975-07-01,84.11497484130852
367,Son0332,1975-07-01,17.598024750900265
368,Son0333,1975-07-01,72.20971884460448
369,Son0334,1975-07-01,71.97858862915035
370,Son0335,1975-07-01,99.24617951049804
371,Son0336,1975-07-01,88.03050472412107
372,Son0339,1975-07-01,82.86379869995116
373,Son0340,1975-07-01,72.76682055664064
374,Son0341,1975-07-01,52.704876763916
375,Son0342,1975-07-01,51.002926763916
376,Son0343,1975-07-01,54.56995552368162
377,Son0344,1975-07-01,74.1835629760742
378,Son0345,1975-07-01,19.738049303817757
379,Son0347,1975-07-01,424.2557895751953
380,Son0348,1975-07-01,106.50758574523915
381,Son0549,1975-07-01,100.52696207275392
382,Son0550,1975-07-01,87.07461934204099
383,Son0551,1975-07-01,225.28178131103508
384,Son0552,1975-07-01,155.92648912658683
385,Son0553,1975-07-01,115.3642733123779
386,Son0554,1975-07-01,45.03156249389652
387,Son0556,1975-07-01,100.52696207275392
388,Son0557,1975-07-01,87.07461934204099
389,Son0559,1975-07-01,-0.962173826885224
390,Son0560,1975-07-01,-2.187473826885224
391,Son0561,1975-07-01,-12.308566238975525
392,Son0562,1975-07-01,-11.185066238975525
393,Son0563,1975-07-01,59.55457046051025
394,Son0564,1975-07-01,6.904446793746948
395,Son0565,1975-07-01,6.174186164093016
396,WRM22-0063_2,1975-07-01,-7.072749781703952
397,WRM23-0004_1,1975-07-01,-4.429877836179733
398,WRM23-0005_1,1975-07-01,-4.618276800107956
399,WRM23-0009_1,1975-07-01,-3.752676767182349
400,Son0001,1975-12-01,638.7429999999995
401,Son0002,1975-12-01,697.0770000000002
402,Son0004,1975-12-01,455.03589999999895
403,Son0005,1975-12-01,463.1880346191412
404,Son0006,1975-12-01,458.8937692382817
405,Son0007,1975-12-01,451.5514346191407
406,Son0008,1975-12-01,463.12840000000017
407,Son0009,1975-12-01,457.4649999999997
408,Son0010,1975-12-01,414.2199843750004
409,Son0011,1975-12-01,394.4644218749997
410,Son0012,1975-12-01,369.9317999999997
411,Son0014,1975-12-01,432.481059375
412,Son0016,1975-12-01,399.7064656250001
413,Son0017,1975-12-01,438.0457312500005
414,Son0018,1975-12-01,469.4723554687501
415,Son0021,1975-12-01,519.1393000000003
416,Son0022,1975-12-01,427.8981937500001
417,Son0023,1975-12-01,394.97791427001937
418,Son0024,1975-12-01,394.5422695190425
419,Son0025,1975-12-01,403.0469218749994
420,Son0027,1975-12-01,415.3834221191403
421,Son0028,1975-12-01,381.5663999999997
422,Son0029,1975-12-01,395.4618999999994
423,Son0030,1975-12-01,371.9808464355467
424,Son0031,1975-12-01,349.13650000000024
425,Son0034,1975-12-01,358.2189000000003
426,Son0036,1975-12-01,286.1830999999999
427,Son0037,1975-12-01,558.6395999999999
428,Son0038,1975-12-01,264.053571154785
429,Son0039,1975-12-01,279.9605494384765
430,Son0040,1975-12-01,859.7465999999991
431,Son0041,1975-12-01,941.4158999999994
432,Son0042,1975-12-01,1428.6843999999996
433,Son0043,1975-12-01,1083.886800000002
434,Son0044,1975-12-01,918.6893000000002
