,Station,date,meas
371,Son0336,1985-12-31,89.62598
372,Son0339,1985-12-31,62.71474
373,Son0340,1985-12-31,48.479324
374,Son0341,1985-12-31,27.629272
375,Son0342,1985-12-31,27.629272
376,Son0343,1985-12-31,28.095686
377,Son0344,1985-12-31,57.243538
378,Son0345,1985-12-31,57.246593
379,Son0347,1985-12-31,388.83588
380,Son0348,1985-12-31,46.415073
381,Son0549,1985-12-31,37.966263
382,Son0550,1985-12-31,37.966263
383,Son0551,1985-12-31,216.48344
384,Son0552,1985-12-31,143.58203
385,Son0553,1985-12-31,60.408657
386,Son0554,1985-12-31,26.561167
387,Son0556,1985-12-31,37.966263
388,Son0557,1985-12-31,37.966263
389,Son0559,1985-12-31,27.43053
390,Son0560,1985-12-31,27.43053
391,Son0561,1985-12-31,-6.8966274
392,Son0562,1985-12-31,-6.8966274
393,Son0563,1985-12-31,50.183743
394,Son0564,1985-12-31,50.114853
395,Son0565,1985-12-31,50.114853
396,WRM22-0063_2,1985-12-31,-245.22015
397,WRM23-0004_1,1985-12-31,5.342872
398,WRM23-0005_1,1985-12-31,5.974789
399,WRM23-0009_1,1985-12-31,3.6090825
400,Son0001,1995-12-31,218.152
401,Son0002,1995-12-31,218.15411
402,Son0004,1995-12-31,382.9561
403,Son0005,1995-12-31,382.5109
404,Son0006,1995-12-31,392.36203
405,Son0007,1995-12-31,392.36203
406,Son0008,1995-12-31,398.8646
407,Son0009,1995-12-31,400.41833
408,Son0010,1995-12-31,399.38983
409,Son0011,1995-12-31,396.76038
410,Son0012,1995-12-31,391.0756
411,Son0014,1995-12-31,392.83398
412,Son0016,1995-12-31,397.04633
413,Son0017,1995-12-31,408.47412
414,Son0018,1995-12-31,509.81824
415,Son0021,1995-12-31,200.34451
416,Son0022,1995-12-31,385.0616
417,Son0023,1995-12-31,380.6286
418,Son0024,1995-12-31,382.37003
419,Son0025,1995-12-31,356.83755
420,Son0027,1995-12-31,399.3654
421,Son0028,1995-12-31,393.23578
422,Son0029,1995-12-31,353.34933
423,Son0030,1995-12-31,364.99814
424,Son0031,1995-12-31,349.109
425,Son0034,1995-12-31,352.97406
426,Son0036,1995-12-31,314.84714
427,Son0037,1995-12-31,213.88936
428,Son0038,1995-12-31,326.395
429,Son0039,1995-12-31,305.3589
430,Son0040,1995-12-31,195.98643
431,Son0041,1995-12-31,197.66579
432,Son0042,1995-12-31,200.21436
433,Son0043,1995-12-31,193.24095
434,Son0044,1995-12-31,184.37033
435,Son0045,1995-12-31,183.26022
436,Son0046,1995-12-31,182.05324
437,Son0047,1995-12-31,385.30356
438,Son0048,1995-12-31,379.18588
439,Son0049,1995-12-31,326.54892
440,Son0050,1995-12-31,315.42767
441,Son0051,1995-12-31,196.13152
442,Son0052,1995-12-31,187.82712
443,Son0053,1995-12-31,319.2178
444,Son0054,1995-12-31,287.23993
445,Son0055,1995-12-31,275.57846
446,Son0056,1995-12-31,306.5528
447,Son0057,1995-12-31,271.4759
448,Son0058,1995-12-31,257.52893
449,Son0059,1995-12-31,260.55334
450,Son0060,1995-12-31,275.78336
451,Son0061,1995-12-31,166.75856
452,Son0062,1995-12-31,95.228836
453,Son0063,1995-12-31,81.32527
454,Son0064,1995-12-31,182.85764
455,Son0065,1995-12-31,61.225418
456,Son0066,1995-12-31,61.961357
457,Son0068,1995-12-31,61.225418
458,Son0069,1995-12-31,82.93968
459,Son0070,1995-12-31,59.007835
460,Son0074,1995-12-31,65.25664
461,Son0075,1995-12-31,67.056015
462,Son0076,1995-12-31,50.90105
463,Son0077,1995-12-31,60.539833
464,Son0078,1995-12-31,65.82179
465,Son0080,1995-12-31,60.007435
466,Son0081,1995-12-31,54.035564
467,Son0083,1995-12-31,58.346718
468,Son0084,1995-12-31,56.434288
469,Son0087,1995-12-31,57.304375
470,Son0088,1995-12-31,52.277203
471,Son0089,1995-12-31,39.89072
472,Son0091,1995-12-31,59.474026
473,Son0092,1995-12-31,52.054844
474,Son0093,1995-12-31,52.169945
475,Son0094,1995-12-31,60.731857
476,Son0095,1995-12-31,51.863903
477,Son0096,1995-12-31,75.47429
478,Son0099,1995-12-31,172.19208
479,Son0100,1995-12-31,169.3134
480,Son0101,1995-12-31,165.8078
481,Son0102,1995-12-31,168.64154
482,Son0103,1995-12-31,166.2811
483,Son0104,1995-12-31,169.3134
484,Son0105,1995-12-31,164.02936
485,Son0106,1995-12-31,164.62363
486,Son0107,1995-12-31,78.017136
487,Son0108,1995-12-31,86.877846
488,Son0111,1995-12-31,73.56334
489,Son0112,1995-12-31,66.87576
490,Son0113,1995-12-31,67.076294
491,Son0114,1995-12-31,63.541508
492,Son0115,1995-12-31,50.631554
493,Son0120,1995-12-31,31.391842
494,Son0123,1995-12-31,169.68953
495,Son0124,1995-12-31,165.21338
496,Son0125,1995-12-31,165.75409
497,Son0126,1995-12-31,41.4773
498,Son0127,1995-12-31,54.07436
499,Son0128,1995-12-31,62.173626
500,Son0129,1995-12-31,156.39868
501,Son0131,1995-12-31,47.390137
502,Son0132,1995-12-31,44.679844
503,Son0133,1995-12-31,44.679844
504,Son0134,1995-12-31,45.17228
505,Son0135,1995-12-31,43.965717
506,Son0136,1995-12-31,46.233803
507,Son0137,1995-12-31,44.26559
508,Son0138,1995-12-31,46.233803
509,Son0139,1995-12-31,58.366653
510,Son0145,1995-12-31,28.677248
511,Son0146,1995-12-31,25.46659
512,Son0147,1995-12-31,25.46659
513,Son0152,1995-12-31,21.354744
514,Son0154,1995-12-31,20.373571
515,Son0155,1995-12-31,18.909124
516,Son0157,1995-12-31,4.4920654
517,Son0158,1995-12-31,4.4920654
518,Son0159,1995-12-31,3.7525954
519,Son0160,1995-12-31,5.4816
520,Son0161,1995-12-31,3.8477461
521,Son0162,1995-12-31,3.7912068
522,Son0164,1995-12-31,165.58507
523,Son0166,1995-12-31,62.326973
524,Son0167,1995-12-31,42.252163
525,Son0168,1995-12-31,61.588284
526,Son0169,1995-12-31,76.88453
527,Son0170,1995-12-31,74.48222
528,Son0171,1995-12-31,84.317085
529,Son0172,1995-12-31,71.13225
530,Son0174,1995-12-31,12.4103985
531,Son0175,1995-12-31,34.749374
532,Son0176,1995-12-31,17.325756
533,Son0177,1995-12-31,1.5066612
534,Son0179,1995-12-31,6.594102
535,Son0180,1995-12-31,0.24848205
536,Son0183,1995-12-31,168.4047
537,Son0184,1995-12-31,168.02422
538,Son0185,1995-12-31,168.51732
539,Son0186,1995-12-31,167.29916
540,Son0187,1995-12-31,167.52765
541,Son0188,1995-12-31,26.861286
542,Son0189,1995-12-31,-5.89615
543,Son0191,1995-12-31,-0.0782279
544,Son0192,1995-12-31,165.90431
545,Son0193,1995-12-31,-55.93921
546,Son0201,1995-12-31,352.76834
547,Son0224,1995-12-31,145.96468
548,Son0235,1995-12-31,172.19208
549,Son0265,1995-12-31,2.732004
550,Son0267,1995-12-31,3.6688225
551,Son0277,1995-12-31,2.8475764
552,Son0279,1995-12-31,5.4311857
553,Son0286,1995-12-31,4.9435577
554,Son0288,1995-12-31,24.362324
555,Son0315,1995-12-31,13.665508
556,Son0316,1995-12-31,13.665508
557,Son0317,1995-12-31,13.429351
558,Son0318,1995-12-31,13.429351
559,Son0319,1995-12-31,13.429351
560,Son0320,1995-12-31,13.665508
561,Son0321,1995-12-31,2.9601142
562,Son0322,1995-12-31,2.9441392
563,Son0323,1995-12-31,2.9441392
564,Son0324,1995-12-31,2.9441392
565,Son0328,1995-12-31,13.673833
566,Son0331,1995-12-31,60.84395
567,Son0332,1995-12-31,66.29489
568,Son0333,1995-12-31,99.65293
569,Son0334,1995-12-31,99.65293
570,Son0335,1995-12-31,96.028694
571,Son0336,1995-12-31,87.64375
572,Son0339,1995-12-31,68.75041
573,Son0340,1995-12-31,52.21395
574,Son0341,1995-12-31,27.73837
575,Son0342,1995-12-31,27.73837
576,Son0343,1995-12-31,28.596128
577,Son0344,1995-12-31,65.616005
578,Son0345,1995-12-31,65.61987
579,Son0347,1995-12-31,363.3794
580,Son0348,1995-12-31,52.277203
581,Son0549,1995-12-31,43.854965
582,Son0550,1995-12-31,43.854965
583,Son0551,1995-12-31,218.69765
584,Son0552,1995-12-31,154.91904
