,Station,date,meas
497,Son0126,1975-12-01,22.34723
498,Son0127,1975-12-01,19.551222
499,Son0128,1975-12-01,20.336683
500,Son0129,1975-12-01,63.270924
501,Son0131,1975-12-01,35.60315
502,Son0132,1975-12-01,30.094038
503,Son0133,1975-12-01,30.094038
504,Son0134,1975-12-01,19.451155
505,Son0135,1975-12-01,21.976295
506,Son0136,1975-12-01,17.360098
507,Son0137,1975-12-01,17.82225
508,Son0138,1975-12-01,17.360098
509,Son0139,1975-12-01,18.582842
510,Son0145,1975-12-01,3.7444448
511,Son0146,1975-12-01,6.1834207
512,Son0147,1975-12-01,6.1834207
513,Son0152,1975-12-01,-7.876149
514,Son0154,1975-12-01,9.953304
515,Son0155,1975-12-01,-8.834374
516,Son0157,1975-12-01,-17.223623
517,Son0158,1975-12-01,-17.223623
518,Son0159,1975-12-01,-17.45046
519,Son0160,1975-12-01,-21.402058
520,Son0161,1975-12-01,-19.035276
521,Son0162,1975-12-01,-19.920229
522,Son0164,1975-12-01,334.8489
523,Son0166,1975-12-01,17.262243
524,Son0167,1975-12-01,11.292432
525,Son0168,1975-12-01,18.904947
526,Son0169,1975-12-01,20.644825
527,Son0170,1975-12-01,20.320892
528,Son0171,1975-12-01,19.753908
529,Son0172,1975-12-01,18.037273
530,Son0174,1975-12-01,-5.8451905
531,Son0175,1975-12-01,12.127846
532,Son0176,1975-12-01,-9.694145
533,Son0177,1975-12-01,-25.241577
534,Son0179,1975-12-01,-31.878153
535,Son0180,1975-12-01,-30.804684
536,Son0183,1975-12-01,1095.2366
537,Son0184,1975-12-01,1030.3232
538,Son0185,1975-12-01,1008.80194
539,Son0186,1975-12-01,733.92365
540,Son0187,1975-12-01,742.1902
541,Son0188,1975-12-01,-2.168515
542,Son0189,1975-12-01,-36.29632
543,Son0191,1975-12-01,-47.294533
544,Son0192,1975-12-01,576.83527
545,Son0193,1975-12-01,-76.340965
546,Son0201,1975-12-01,374.43762
547,Son0224,1975-12-01,164.77493
548,Son0235,1975-12-01,249.28737
549,Son0265,1975-12-01,-15.281274
550,Son0267,1975-12-01,-20.39871
551,Son0277,1975-12-01,-25.06435
552,Son0279,1975-12-01,-26.678436
553,Son0286,1975-12-01,-32.89931
554,Son0288,1975-12-01,1.0885918
555,Son0315,1975-12-01,4.4040866
556,Son0316,1975-12-01,4.4040866
557,Son0317,1975-12-01,4.196898
558,Son0318,1975-12-01,4.196898
559,Son0319,1975-12-01,4.196898
560,Son0320,1975-12-01,4.4040866
561,Son0321,1975-12-01,-29.34536
562,Son0322,1975-12-01,-29.352304
563,Son0323,1975-12-01,-29.352304
564,Son0324,1975-12-01,-29.352304
565,Son0328,1975-12-01,-4.1467576
566,Son0331,1975-12-01,56.496647
567,Son0332,1975-12-01,35.550472
568,Son0333,1975-12-01,42.15487
569,Son0334,1975-12-01,42.15487
570,Son0335,1975-12-01,37.49746
571,Son0336,1975-12-01,38.901035
572,Son0339,1975-12-01,65.14754
573,Son0340,1975-12-01,52.023853
574,Son0341,1975-12-01,3.8358855
575,Son0342,1975-12-01,3.8358855
576,Son0343,1975-12-01,5.35054
577,Son0344,1975-12-01,62.252052
578,Son0345,1975-12-01,62.254448
579,Son0347,1975-12-01,385.78693
580,Son0348,1975-12-01,46.63035
581,Son0549,1975-12-01,45.248493
582,Son0550,1975-12-01,45.248493
583,Son0551,1975-12-01,224.60318
584,Son0552,1975-12-01,161.79036
585,Son0553,1975-12-01,88.61838
586,Son0554,1975-12-01,29.375038
587,Son0556,1975-12-01,45.248493
588,Son0557,1975-12-01,45.248493
589,Son0559,1975-12-01,4.0285335
590,Son0560,1975-12-01,4.0285335
591,Son0561,1975-12-01,-40.942535
592,Son0562,1975-12-01,-40.942535
593,Son0563,1975-12-01,22.809624
594,Son0564,1975-12-01,24.305328
595,Son0565,1975-12-01,24.305328
596,WRM22-0063_2,1975-12-01,-313.24054
597,WRM23-0004_1,1975-12-01,-31.104776
598,WRM23-0005_1,1975-12-01,-32.887024
599,WRM23-0009_1,1975-12-01,-32.467163
600,Son0001,1976-05-01,1019.1586
601,Son0002,1976-05-01,990.1398
602,Son0004,1976-05-01,410.4585
603,Son0005,1976-05-01,415.57526
604,Son0006,1976-05-01,412.77203
605,Son0007,1976-05-01,412.77203
606,Son0008,1976-05-01,408.1679
607,Son0009,1976-05-01,407.37335
608,Son0010,1976-05-01,403.0127
609,Son0011,1976-05-01,398.427
610,Son0012,1976-05-01,403.14465
611,Son0014,1976-05-01,402.7789
612,Son0016,1976-05-01,397.76718
613,Son0017,1976-05-01,445.93854
614,Son0018,1976-05-01,490.72412
615,Son0021,1976-05-01,545.661
616,Son0022,1976-05-01,396.51956
617,Son0023,1976-05-01,396.92386
618,Son0024,1976-05-01,395.29498
619,Son0025,1976-05-01,391.91684
620,Son0027,1976-05-01,399.21494
621,Son0028,1976-05-01,395.7106
622,Son0029,1976-05-01,379.67264
623,Son0030,1976-05-01,366.3351
624,Son0031,1976-05-01,350.7571
625,Son0034,1976-05-01,365.11536
626,Son0036,1976-05-01,307.1833
627,Son0037,1976-05-01,601.83655
628,Son0038,1976-05-01,258.71915
629,Son0039,1976-05-01,300.9188
630,Son0040,1976-05-01,1036.0121
631,Son0041,1976-05-01,1110.9122
632,Son0042,1976-05-01,1543.7594
633,Son0043,1976-05-01,1389.5721
634,Son0044,1976-05-01,1119.4282
635,Son0045,1976-05-01,1115.2938
636,Son0046,1976-05-01,1201.6986
637,Son0047,1976-05-01,379.2567
638,Son0048,1976-05-01,379.04507
639,Son0049,1976-05-01,332.36014
640,Son0050,1976-05-01,307.24573
641,Son0051,1976-05-01,994.99585
642,Son0052,1976-05-01,830.536
643,Son0053,1976-05-01,330.09418
644,Son0054,1976-05-01,298.28827
645,Son0055,1976-05-01,308.1194
646,Son0056,1976-05-01,322.75418
647,Son0057,1976-05-01,271.6759
648,Son0058,1976-05-01,285.24356
649,Son0059,1976-05-01,288.44632
650,Son0060,1976-05-01,266.79166
651,Son0061,1976-05-01,174.37367
652,Son0062,1976-05-01,88.02747
653,Son0063,1976-05-01,74.32334
654,Son0064,1976-05-01,266.8853
655,Son0065,1976-05-01,57.15781
656,Son0066,1976-05-01,57.059315
657,Son0068,1976-05-01,57.15781
658,Son0069,1976-05-01,92.62972
659,Son0070,1976-05-01,58.008858
660,Son0074,1976-05-01,65.92324
661,Son0075,1976-05-01,66.95799
662,Son0076,1976-05-01,55.35789
663,Son0077,1976-05-01,57.310932
664,Son0078,1976-05-01,65.561386
665,Son0080,1976-05-01,61.43653
666,Son0081,1976-05-01,53.238365
667,Son0083,1976-05-01,53.481167
668,Son0084,1976-05-01,51.017036
669,Son0087,1976-05-01,52.250095
670,Son0088,1976-05-01,50.59356
671,Son0089,1976-05-01,21.818161
