,Station,date,meas
352,Son0279,1975-07-01,-7.332937836647034
353,Son0286,1975-07-01,-8.93088686466217
354,Son0288,1975-07-01,-2.748523712158203
355,Son0315,1975-07-01,-6.023748397827148
356,Son0316,1975-07-01,-6.023748397827148
357,Son0317,1975-07-01,-5.810382843017578
358,Son0318,1975-07-01,-5.810382843017578
359,Son0319,1975-07-01,-5.810382843017578
360,Son0320,1975-07-01,-6.023748397827148
361,Son0321,1975-07-01,-6.725041002035141
362,Son0322,1975-07-01,-6.724482744932175
363,Son0323,1975-07-01,-6.724482744932175
364,Son0324,1975-07-01,-6.724482744932175
365,Son0328,1975-07-01,-3.601198196411133
366,Son0331,1975-07-01,-3.2912673950195312
367,Son0332,1975-07-01,-2.425678253173828
368,Son0333,1975-07-01,-4.800117492675781
369,Son0334,1975-07-01,-4.800117492675781
370,Son0335,1975-07-01,-5.0768890380859375
371,Son0336,1975-07-01,-5.009666442871094
372,Son0339,1975-07-01,-2.7635574340820312
373,Son0340,1975-07-01,-1.9795112609863281
374,Son0341,1975-07-01,-3.920248031616211
375,Son0342,1975-07-01,-3.920248031616211
376,Son0343,1975-07-01,-3.800077438354492
377,Son0344,1975-07-01,-3.1076736450195312
378,Son0345,1975-07-01,-3.10760498046875
379,Son0347,1975-07-01,-2.794708251953125
380,Son0348,1975-07-01,-3.8094406127929688
381,Son0549,1975-07-01,-5.649383544921875
382,Son0550,1975-07-01,-5.649383544921875
383,Son0551,1975-07-01,-0.4812164306640625
384,Son0552,1975-07-01,-0.1850128173828125
385,Son0553,1975-07-01,-6.98468017578125
386,Son0554,1975-07-01,-1.6961116790771484
387,Son0556,1975-07-01,-5.649383544921875
388,Son0557,1975-07-01,-5.649383544921875
389,Son0559,1975-07-01,-2.3919315338134766
390,Son0560,1975-07-01,-2.3919315338134766
391,Son0561,1975-07-01,1.2642021179199219
392,Son0562,1975-07-01,1.2642021179199219
393,Son0563,1975-07-01,-3.9022483825683594
394,Son0564,1975-07-01,-3.1781349182128906
395,Son0565,1975-07-01,-3.1781349182128906
396,WRM22-0063_2,1975-07-01,1.603363037109375
397,WRM23-0004_1,1975-07-01,-6.514107006601989
398,WRM23-0005_1,1975-07-01,-6.7848381996154785
399,WRM23-0009_1,1975-07-01,-6.347070217132568
400,Son0001,1975-12-01,-0.0126953125
401,Son0002,1975-12-01,-2.0838623046875
402,Son0004,1975-12-01,-0.269012451171875
403,Son0005,1975-12-01,-0.600860595703125
404,Son0006,1975-12-01,-0.67669677734375
405,Son0007,1975-12-01,-0.67669677734375
406,Son0008,1975-12-01,-0.431243896484375
407,Son0009,1975-12-01,1.579437255859375
408,Son0010,1975-12-01,8.61529541015625
409,Son0011,1975-12-01,3.124725341796875
410,Son0012,1975-12-01,0.606475830078125
411,Son0014,1975-12-01,7.356170654296875
412,Son0016,1975-12-01,2.91015625
413,Son0017,1975-12-01,-0.445037841796875
414,Son0018,1975-12-01,-0.61871337890625
415,Son0021,1975-12-01,0.103515625
416,Son0022,1975-12-01,1.533660888671875
417,Son0023,1975-12-01,-0.015716552734375
418,Son0024,1975-12-01,0.03265380859375
419,Son0025,1975-12-01,0.9432373046875
420,Son0027,1975-12-01,5.155181884765625
