parnme,partrans,parchglim,parval1,parlbnd,parubnd,pargp,scale,offset,dercom,i,j,zone,x,y
ss4_i:192_j:59_zone:1,log,factor,1.04199e-06,1e-06,0.001,ss4,1.0,0.0,1,192,59,1,6447949.379641809,1841158.0008024324
ss4_i:192_j:66_zone:2,log,factor,1e-06,1e-06,0.001,ss4,1.0,0.0,1,192,66,2,6451171.146628892,1842525.559752145
ss4_i:192_j:73_zone:2,log,factor,1.1816e-06,1e-06,0.001,ss4,1.0,0.0,1,192,73,2,6454392.913615976,1843893.1187018573
ss4_i:192_j:80_zone:2,log,factor,1e-06,1e-06,0.001,ss4,1.0,0.0,1,192,80,2,6457614.680603059,1845260.67765157
ss4_i:199_j:31_zone:1,log,factor,1.02055e-06,1e-06,0.001,ss4,1.0,0.0,1,199,31,1,6436429.870643186,1832465.998016499
ss4_i:199_j:38_zone:1,log,factor,1e-06,1e-06,0.001,ss4,1.0,0.0,1,199,38,1,6439651.63763027,1833833.5569662116
ss4_i:199_j:45_zone:1,log,factor,1e-06,1e-06,0.001,ss4,1.0,0.0,1,199,45,1,6442873.404617353,1835201.115915924
ss4_i:199_j:52_zone:1,log,factor,1.14347e-06,1e-06,0.001,ss4,1.0,0.0,1,199,52,1,6446095.171604437,1836568.6748656365
ss4_i:199_j:59_zone:1,log,factor,1e-06,1e-06,0.001,ss4,1.0,0.0,1,199,59,1,6449316.938591521,1837936.2338153487
ss4_i:199_j:66_zone:1,log,factor,1e-06,1e-06,0.001,ss4,1.0,0.0,1,199,66,1,6452538.705578605,1839303.7927650611
ss4_i:199_j:73_zone:1,log,factor,1.03149e-06,1e-06,0.001,ss4,1.0,0.0,1,199,73,1,6455760.472565688,1840671.3517147736
ss4_i:206_j:24_zone:1,log,factor,1e-06,1e-06,0.001,ss4,1.0,0.0,1,206,24,1,6434575.662605815,1827876.672079703
ss4_i:206_j:31_zone:1,log,factor,1e-06,1e-06,0.001,ss4,1.0,0.0,1,206,31,1,6437797.429592898,1829244.2310294155
ss4_i:206_j:38_zone:1,log,factor,1.04591e-06,1e-06,0.001,ss4,1.0,0.0,1,206,38,1,6441019.196579982,1830611.789979128
ss4_i:206_j:45_zone:1,log,factor,1.13045e-06,1e-06,0.001,ss4,1.0,0.0,1,206,45,1,6444240.963567065,1831979.3489288404
ss4_i:206_j:52_zone:1,log,factor,1e-06,1e-06,0.001,ss4,1.0,0.0,1,206,52,1,6447462.730554149,1833346.9078785528
ss4_i:206_j:59_zone:1,log,factor,1.25608e-06,1e-06,0.001,ss4,1.0,0.0,1,206,59,1,6450684.497541233,1834714.4668282648
ss4_i:206_j:66_zone:1,log,factor,1e-06,1e-06,0.001,ss4,1.0,0.0,1,206,66,1,6453906.264528316,1836082.025777978
ss4_i:206_j:73_zone:1,log,factor,1e-06,1e-06,0.001,ss4,1.0,0.0,1,206,73,1,6457128.0315154,1837449.5847276903
ss4_i:206_j:80_zone:1,log,factor,1.1094e-06,1e-06,0.001,ss4,1.0,0.0,1,206,80,1,6460349.798502483,1838817.1436774028
ss4_i:213_j:17_zone:1,log,factor,1e-06,1e-06,0.001,ss4,1.0,0.0,1,213,17,1,6432721.454568444,1823287.3461429072
ss4_i:213_j:24_zone:1,log,factor,1e-06,1e-06,0.001,ss4,1.0,0.0,1,213,24,1,6435943.221555527,1824654.90509262
ss4_i:213_j:31_zone:1,log,factor,1e-06,1e-06,0.001,ss4,1.0,0.0,1,213,31,1,6439164.988542611,1826022.464042332
ss4_i:213_j:38_zone:1,log,factor,1.18682e-06,1e-06,0.001,ss4,1.0,0.0,1,213,38,1,6442386.755529694,1827390.0229920445
ss4_i:213_j:45_zone:1,log,factor,1.02335e-06,1e-06,0.001,ss4,1.0,0.0,1,213,45,1,6445608.522516778,1828757.581941757
ss4_i:213_j:52_zone:1,log,factor,1e-06,1e-06,0.001,ss4,1.0,0.0,1,213,52,1,6448830.289503861,1830125.140891469
ss4_i:213_j:59_zone:1,log,factor,1.08462e-06,1e-06,0.001,ss4,1.0,0.0,1,213,59,1,6452052.056490946,1831492.6998411815
ss4_i:213_j:66_zone:1,log,factor,1e-06,1e-06,0.001,ss4,1.0,0.0,1,213,66,1,6455273.823478029,1832860.2587908944
ss4_i:213_j:73_zone:1,log,factor,1e-06,1e-06,0.001,ss4,1.0,0.0,1,213,73,1,6458495.590465113,1834227.8177406068
ss4_i:213_j:80_zone:1,log,factor,1e-06,1e-06,0.001,ss4,1.0,0.0,1,213,80,1,6461717.357452196,1835595.3766903195
ss4_i:220_j:17_zone:1,log,factor,1.25049e-06,1e-06,0.001,ss4,1.0,0.0,1,220,17,1,6434089.0135181565,1820065.5791558237
ss4_i:220_j:24_zone:1,log,factor,1.11764e-06,1e-06,0.001,ss4,1.0,0.0,1,220,24,1,6437310.78050524,1821433.138105536
ss4_i:220_j:31_zone:1,log,factor,1e-06,1e-06,0.001,ss4,1.0,0.0,1,220,31,1,6440532.547492323,1822800.6970552483
ss4_i:220_j:38_zone:1,log,factor,1.13734e-06,1e-06,0.001,ss4,1.0,0.0,1,220,38,1,6443754.314479407,1824168.2560049607
ss4_i:220_j:45_zone:1,log,factor,1e-06,1e-06,0.001,ss4,1.0,0.0,1,220,45,1,6446976.08146649,1825535.8149546727
ss4_i:220_j:52_zone:1,log,factor,1.0256e-06,1e-06,0.001,ss4,1.0,0.0,1,220,52,1,6450197.848453574,1826903.3739043856
ss4_i:220_j:59_zone:1,log,factor,1.11297e-06,1e-06,0.001,ss4,1.0,0.0,1,220,59,1,6453419.615440658,1828270.932854098
ss4_i:220_j:66_zone:1,log,factor,1.33564e-06,1e-06,0.001,ss4,1.0,0.0,1,220,66,1,6456641.382427742,1829638.4918038107
ss4_i:220_j:73_zone:1,log,factor,1.03029e-06,1e-06,0.001,ss4,1.0,0.0,1,220,73,1,6459863.149414825,1831006.0507535231
ss4_i:220_j:80_zone:1,log,factor,1e-06,1e-06,0.001,ss4,1.0,0.0,1,220,80,1,6463084.916401909,1832373.609703236
ss4_i:227_j:17_zone:1,log,factor,1e-06,1e-06,0.001,ss4,1.0,0.0,1,227,17,1,6435456.572467869,1816843.81216874
ss4_i:227_j:24_zone:1,log,factor,1.08727e-06,1e-06,0.001,ss4,1.0,0.0,1,227,24,1,6438678.339454953,1818211.3711184524
ss4_i:227_j:31_zone:1,log,factor,1.14753e-06,1e-06,0.001,ss4,1.0,0.0,1,227,31,1,6441900.106442036,1819578.9300681648
ss4_i:227_j:38_zone:1,log,factor,1.28685e-06,1e-06,0.001,ss4,1.0,0.0,1,227,38,1,6445121.87342912,1820946.4890178773
ss4_i:227_j:45_zone:1,log,factor,1.02392e-06,1e-06,0.001,ss4,1.0,0.0,1,227,45,1,6448343.640416203,1822314.0479675897
ss4_i:227_j:52_zone:1,log,factor,1e-06,1e-06,0.001,ss4,1.0,0.0,1,227,52,1,6451565.407403287,1823681.606917302
ss4_i:227_j:59_zone:1,log,factor,1.01231e-06,1e-06,0.001,ss4,1.0,0.0,1,227,59,1,6454787.174390371,1825049.1658670143
ss4_i:227_j:66_zone:1,log,factor,1.26317e-06,1e-06,0.001,ss4,1.0,0.0,1,227,66,1,6458008.941377454,1826416.7248167272
ss4_i:227_j:73_zone:1,log,factor,1.33412e-06,1e-06,0.001,ss4,1.0,0.0,1,227,73,1,6461230.708364538,1827784.28376644
ss4_i:227_j:80_zone:1,log,factor,1.26719e-06,1e-06,0.001,ss4,1.0,0.0,1,227,80,1,6464452.475351621,1829151.842716152
ss4_i:234_j:17_zone:1,log,factor,1e-06,1e-06,0.001,ss4,1.0,0.0,1,234,17,1,6436824.131417582,1813622.0451816565
ss4_i:234_j:24_zone:1,log,factor,1.01444e-06,1e-06,0.001,ss4,1.0,0.0,1,234,24,1,6440045.898404665,1814989.604131369
ss4_i:234_j:31_zone:1,log,factor,1e-06,1e-06,0.001,ss4,1.0,0.0,1,234,31,1,6443267.665391749,1816357.1630810811
ss4_i:234_j:38_zone:1,log,factor,1e-06,1e-06,0.001,ss4,1.0,0.0,1,234,38,1,6446489.432378832,1817724.7220307935
ss4_i:234_j:45_zone:1,log,factor,1e-06,1e-06,0.001,ss4,1.0,0.0,1,234,45,1,6449711.199365916,1819092.2809805064
ss4_i:234_j:52_zone:1,log,factor,1e-06,1e-06,0.001,ss4,1.0,0.0,1,234,52,1,6452932.966352999,1820459.8399302184
ss4_i:234_j:59_zone:1,log,factor,1.40983e-06,1e-06,0.001,ss4,1.0,0.0,1,234,59,1,6456154.733340084,1821827.398879931
ss4_i:234_j:66_zone:1,log,factor,1.22493e-06,1e-06,0.001,ss4,1.0,0.0,1,234,66,1,6459376.500327167,1823194.957829644
ss4_i:234_j:73_zone:1,log,factor,1e-06,1e-06,0.001,ss4,1.0,0.0,1,234,73,1,6462598.267314251,1824562.516779356
ss4_i:234_j:80_zone:1,log,factor,1e-06,1e-06,0.001,ss4,1.0,0.0,1,234,80,1,6465820.034301334,1825930.0757290688
ss4_i:241_j:17_zone:1,log,factor,1.03395e-06,1e-06,0.001,ss4,1.0,0.0,1,241,17,1,6438191.690367294,1810400.278194573
ss4_i:241_j:24_zone:1,log,factor,1.29497e-06,1e-06,0.001,ss4,1.0,0.0,1,241,24,1,6441413.457354377,1811767.8371442852
ss4_i:241_j:31_zone:1,log,factor,1.13443e-06,1e-06,0.001,ss4,1.0,0.0,1,241,31,1,6444635.2243414605,1813135.3960939976
ss4_i:241_j:38_zone:1,log,factor,1e-06,1e-06,0.001,ss4,1.0,0.0,1,241,38,1,6447856.991328544,1814502.9550437103
ss4_i:241_j:45_zone:1,log,factor,1.08007e-06,1e-06,0.001,ss4,1.0,0.0,1,241,45,1,6451078.758315627,1815870.5139934227
ss4_i:241_j:52_zone:1,log,factor,1.07558e-06,1e-06,0.001,ss4,1.0,0.0,1,241,52,1,6454300.525302711,1817238.0729431352
ss4_i:241_j:59_zone:1,log,factor,1.30861e-06,1e-06,0.001,ss4,1.0,0.0,1,241,59,1,6457522.292289795,1818605.631892848
ss4_i:241_j:66_zone:1,log,factor,1e-06,1e-06,0.001,ss4,1.0,0.0,1,241,66,1,6460744.059276879,1819973.1908425605
ss4_i:241_j:73_zone:1,log,factor,1e-06,1e-06,0.001,ss4,1.0,0.0,1,241,73,1,6463965.826263962,1821340.7497922727
ss4_i:241_j:80_zone:1,log,factor,1.0306e-06,1e-06,0.001,ss4,1.0,0.0,1,241,80,1,6467187.593251046,1822708.308741985
ss4_i:248_j:17_zone:1,log,factor,1.03088e-06,1e-06,0.001,ss4,1.0,0.0,1,248,17,1,6439559.249317006,1807178.5112074893
ss4_i:248_j:24_zone:1,log,factor,1e-06,1e-06,0.001,ss4,1.0,0.0,1,248,24,1,6442781.01630409,1808546.0701572015
ss4_i:248_j:31_zone:1,log,factor,1.04577e-06,1e-06,0.001,ss4,1.0,0.0,1,248,31,1,6446002.783291173,1809913.6291069144
ss4_i:248_j:38_zone:1,log,factor,1.51865e-06,1e-06,0.001,ss4,1.0,0.0,1,248,38,1,6449224.550278257,1811281.1880566264
ss4_i:248_j:45_zone:1,log,factor,1e-06,1e-06,0.001,ss4,1.0,0.0,1,248,45,1,6452446.31726534,1812648.747006339
ss4_i:248_j:52_zone:1,log,factor,1e-06,1e-06,0.001,ss4,1.0,0.0,1,248,52,1,6455668.084252424,1814016.3059560517
ss4_i:248_j:59_zone:1,log,factor,1.01509e-06,1e-06,0.001,ss4,1.0,0.0,1,248,59,1,6458889.851239508,1815383.864905764
ss4_i:248_j:66_zone:1,log,factor,1.00931e-06,1e-06,0.001,ss4,1.0,0.0,1,248,66,1,6462111.618226592,1816751.4238554763
ss4_i:248_j:73_zone:1,log,factor,1.1082e-06,1e-06,0.001,ss4,1.0,0.0,1,248,73,1,6465333.385213675,1818118.982805189
ss4_i:248_j:80_zone:1,log,factor,1e-06,1e-06,0.001,ss4,1.0,0.0,1,248,80,1,6468555.152200758,1819486.5417549012
ss4_i:24_j:17_zone:5,log,factor,1e-06,1e-06,0.001,ss4,1.0,0.0,1,24,17,5,6395797.362926208,1910275.0547941627
ss4_i:24_j:24_zone:5,log,factor,1e-06,1e-06,0.001,ss4,1.0,0.0,1,24,24,5,6399019.129913291,1911642.6137438752
ss4_i:24_j:31_zone:4,log,factor,1.17568e-06,1e-06,0.001,ss4,1.0,0.0,1,24,31,4,6402240.896900374,1913010.172693588
ss4_i:24_j:38_zone:4,log,factor,1.29068e-06,1e-06,0.001,ss4,1.0,0.0,1,24,38,4,6405462.663887458,1914377.7316433
ss4_i:255_j:17_zone:1,log,factor,1e-06,1e-06,0.001,ss4,1.0,0.0,1,255,17,1,6440926.808266719,1803956.7442204056
ss4_i:255_j:24_zone:1,log,factor,1.08625e-06,1e-06,0.001,ss4,1.0,0.0,1,255,24,1,6444148.575253802,1805324.3031701185
ss4_i:255_j:31_zone:1,log,factor,1.10406e-06,1e-06,0.001,ss4,1.0,0.0,1,255,31,1,6447370.342240886,1806691.862119831
ss4_i:255_j:38_zone:1,log,factor,1.18176e-06,1e-06,0.001,ss4,1.0,0.0,1,255,38,1,6450592.109227969,1808059.421069543
ss4_i:255_j:45_zone:1,log,factor,1e-06,1e-06,0.001,ss4,1.0,0.0,1,255,45,1,6453813.876215053,1809426.9800192555
ss4_i:255_j:52_zone:1,log,factor,1.1432e-06,1e-06,0.001,ss4,1.0,0.0,1,255,52,1,6457035.643202136,1810794.538968968
ss4_i:255_j:59_zone:1,log,factor,1e-06,1e-06,0.001,ss4,1.0,0.0,1,255,59,1,6460257.410189221,1812162.0979186804
ss4_i:255_j:66_zone:1,log,factor,1.10929e-06,1e-06,0.001,ss4,1.0,0.0,1,255,66,1,6463479.177176304,1813529.656868393
ss4_i:255_j:73_zone:1,log,factor,1.00097e-06,1e-06,0.001,ss4,1.0,0.0,1,255,73,1,6466700.944163388,1814897.2158181053
ss4_i:255_j:80_zone:1,log,factor,1.04123e-06,1e-06,0.001,ss4,1.0,0.0,1,255,80,1,6469922.711150471,1816264.774767818
ss4_i:262_j:17_zone:1,log,factor,1e-06,1e-06,0.001,ss4,1.0,0.0,1,262,17,1,6442294.367216432,1800734.9772333223
ss4_i:262_j:24_zone:1,log,factor,1.11186e-06,1e-06,0.001,ss4,1.0,0.0,1,262,24,1,6445516.134203515,1802102.5361830348
ss4_i:262_j:31_zone:1,log,factor,1e-06,1e-06,0.001,ss4,1.0,0.0,1,262,31,1,6448737.901190599,1803470.0951327472
ss4_i:262_j:38_zone:1,log,factor,1.14441e-06,1e-06,0.001,ss4,1.0,0.0,1,262,38,1,6451959.668177682,1804837.65408246
ss4_i:262_j:45_zone:1,log,factor,1.05381e-06,1e-06,0.001,ss4,1.0,0.0,1,262,45,1,6455181.435164765,1806205.213032172
ss4_i:262_j:52_zone:1,log,factor,1.23725e-06,1e-06,0.001,ss4,1.0,0.0,1,262,52,1,6458403.202151849,1807572.7719818845
ss4_i:262_j:59_zone:1,log,factor,1e-06,1e-06,0.001,ss4,1.0,0.0,1,262,59,1,6461624.969138933,1808940.330931597
ss4_i:262_j:66_zone:1,log,factor,1.00927e-06,1e-06,0.001,ss4,1.0,0.0,1,262,66,1,6464846.736126017,1810307.8898813096
ss4_i:262_j:73_zone:1,log,factor,1.1956e-06,1e-06,0.001,ss4,1.0,0.0,1,262,73,1,6468068.5031131,1811675.448831022
ss4_i:262_j:80_zone:1,log,factor,1e-06,1e-06,0.001,ss4,1.0,0.0,1,262,80,1,6471290.270100184,1813043.0077807344
ss4_i:269_j:17_zone:1,log,factor,1e-06,1e-06,0.001,ss4,1.0,0.0,1,269,17,1,6443661.926166143,1797513.2102462389
ss4_i:269_j:24_zone:1,log,factor,1e-06,1e-06,0.001,ss4,1.0,0.0,1,269,24,1,6446883.693153227,1798880.7691959513
ss4_i:269_j:31_zone:1,log,factor,1e-06,1e-06,0.001,ss4,1.0,0.0,1,269,31,1,6450105.46014031,1800248.3281456635
ss4_i:269_j:38_zone:1,log,factor,1.45841e-06,1e-06,0.001,ss4,1.0,0.0,1,269,38,1,6453327.227127394,1801615.887095376
ss4_i:269_j:45_zone:1,log,factor,1.04672e-06,1e-06,0.001,ss4,1.0,0.0,1,269,45,1,6456548.994114477,1802983.4460450888
ss4_i:269_j:52_zone:1,log,factor,1.03558e-06,1e-06,0.001,ss4,1.0,0.0,1,269,52,1,6459770.761101561,1804351.004994801
ss4_i:269_j:59_zone:1,log,factor,1.00521e-06,1e-06,0.001,ss4,1.0,0.0,1,269,59,1,6462992.528088645,1805718.5639445132
ss4_i:269_j:66_zone:1,log,factor,1e-06,1e-06,0.001,ss4,1.0,0.0,1,269,66,1,6466214.295075729,1807086.122894226
ss4_i:269_j:73_zone:1,log,factor,1e-06,1e-06,0.001,ss4,1.0,0.0,1,269,73,1,6469436.062062812,1808453.6818439383
ss4_i:269_j:80_zone:1,log,factor,1.15704e-06,1e-06,0.001,ss4,1.0,0.0,1,269,80,1,6472657.829049896,1809821.240793651
ss4_i:31_j:17_zone:5,log,factor,1e-06,1e-06,0.001,ss4,1.0,0.0,1,31,17,5,6397164.92187592,1907053.2878070795
ss4_i:31_j:24_zone:5,log,factor,1.33501e-06,1e-06,0.001,ss4,1.0,0.0,1,31,24,5,6400386.688863004,1908420.846756792
ss4_i:31_j:31_zone:5,log,factor,1e-06,1e-06,0.001,ss4,1.0,0.0,1,31,31,5,6403608.455850087,1909788.405706504
ss4_i:31_j:38_zone:4,log,factor,1.01628e-06,1e-06,0.001,ss4,1.0,0.0,1,31,38,4,6406830.222837171,1911155.9646562168
ss4_i:38_j:17_zone:5,log,factor,1e-06,1e-06,0.001,ss4,1.0,0.0,1,38,17,5,6398532.480825633,1903831.520819996
ss4_i:38_j:24_zone:5,log,factor,1e-06,1e-06,0.001,ss4,1.0,0.0,1,38,24,5,6401754.247812716,1905199.079769708
ss4_i:38_j:31_zone:5,log,factor,1e-06,1e-06,0.001,ss4,1.0,0.0,1,38,31,5,6404976.0147998,1906566.6387194204
ss4_i:38_j:38_zone:5,log,factor,1.05439e-06,1e-06,0.001,ss4,1.0,0.0,1,38,38,5,6408197.781786883,1907934.1976691328
ss4_i:3_j:31_zone:4,log,factor,1.09291e-06,1e-06,0.001,ss4,1.0,0.0,1,3,31,4,6398138.220051237,1922675.4736548385
ss4_i:45_j:24_zone:5,log,factor,1.17803e-06,1e-06,0.001,ss4,1.0,0.0,1,45,24,5,6403121.806762429,1901977.3127826245
ss4_i:45_j:31_zone:5,log,factor,1e-06,1e-06,0.001,ss4,1.0,0.0,1,45,31,5,6406343.573749512,1903344.871732337
ss4_i:45_j:38_zone:5,log,factor,1.00862e-06,1e-06,0.001,ss4,1.0,0.0,1,45,38,5,6409565.340736596,1904712.4306820491
ss4_i:45_j:45_zone:5,log,factor,1.0368e-06,1e-06,0.001,ss4,1.0,0.0,1,45,45,5,6412787.107723679,1906079.9896317616
ss4_i:52_j:24_zone:5,log,factor,1.15372e-06,1e-06,0.001,ss4,1.0,0.0,1,52,24,5,6404489.365712141,1898755.545795541
ss4_i:52_j:31_zone:5,log,factor,1e-06,1e-06,0.001,ss4,1.0,0.0,1,52,31,5,6407711.132699224,1900123.1047452532
ss4_i:52_j:38_zone:5,log,factor,1.20972e-06,1e-06,0.001,ss4,1.0,0.0,1,52,38,5,6410932.899686308,1901490.663694966
ss4_i:52_j:45_zone:5,log,factor,1.1724e-06,1e-06,0.001,ss4,1.0,0.0,1,52,45,5,6414154.666673391,1902858.2226446783
ss4_i:59_j:24_zone:6,log,factor,1e-06,1e-06,0.001,ss4,1.0,0.0,1,59,24,6,6405856.924661853,1895533.7788084573
ss4_i:59_j:31_zone:5,log,factor,1e-06,1e-06,0.001,ss4,1.0,0.0,1,59,31,5,6409078.691648937,1896901.33775817
ss4_i:59_j:38_zone:5,log,factor,1.09374e-06,1e-06,0.001,ss4,1.0,0.0,1,59,38,5,6412300.45863602,1898268.8967078824
ss4_i:59_j:45_zone:5,log,factor,1.20988e-06,1e-06,0.001,ss4,1.0,0.0,1,59,45,5,6415522.225623104,1899636.4556575948
ss4_i:66_j:17_zone:6,log,factor,1.12692e-06,1e-06,0.001,ss4,1.0,0.0,1,66,17,6,6404002.716624483,1890944.4528716612
ss4_i:66_j:24_zone:6,log,factor,1.14411e-06,1e-06,0.001,ss4,1.0,0.0,1,66,24,6,6407224.483611566,1892312.0118213736
ss4_i:66_j:31_zone:5,log,factor,1e-06,1e-06,0.001,ss4,1.0,0.0,1,66,31,5,6410446.2505986495,1893679.5707710865
ss4_i:66_j:38_zone:5,log,factor,1.20181e-06,1e-06,0.001,ss4,1.0,0.0,1,66,38,5,6413668.017585733,1895047.1297207987
ss4_i:73_j:24_zone:6,log,factor,1e-06,1e-06,0.001,ss4,1.0,0.0,1,73,24,6,6408592.042561279,1889090.2448342904
ss4_i:73_j:31_zone:5,log,factor,1e-06,1e-06,0.001,ss4,1.0,0.0,1,73,31,5,6411813.809548362,1890457.8037840028
ss4_i:73_j:38_zone:5,log,factor,1.12662e-06,1e-06,0.001,ss4,1.0,0.0,1,73,38,5,6415035.576535446,1891825.3627337152
ss4_i:80_j:31_zone:5,log,factor,1e-06,1e-06,0.001,ss4,1.0,0.0,1,80,31,5,6413181.368498074,1887236.0367969195
ss4_i:80_j:38_zone:5,log,factor,1e-06,1e-06,0.001,ss4,1.0,0.0,1,80,38,5,6416403.135485157,1888603.595746632
ss4_i:87_j:24_zone:6,log,factor,1.21854e-06,1e-06,0.001,ss4,1.0,0.0,1,87,24,6,6411327.160460703,1882646.7108601236
ss4_i:87_j:31_zone:6,log,factor,1e-06,1e-06,0.001,ss4,1.0,0.0,1,87,31,6,6414548.927447787,1884014.269809836
ss4_i:87_j:38_zone:5,log,factor,1.04305e-06,1e-06,0.001,ss4,1.0,0.0,1,87,38,5,6417770.69443487,1885381.8287595485
ss4_i:94_j:24_zone:6,log,factor,1e-06,1e-06,0.001,ss4,1.0,0.0,1,94,24,6,6412694.719410416,1879424.94387304
ss4_i:94_j:31_zone:6,log,factor,1e-06,1e-06,0.001,ss4,1.0,0.0,1,94,31,6,6415916.486397499,1880792.502822752
ss4_i:94_j:38_zone:5,log,factor,1.00917e-06,1e-06,0.001,ss4,1.0,0.0,1,94,38,5,6419138.253384583,1882160.0617724643
ss5_i:101_j:24_zone:6,log,factor,9.93689e-06,1e-06,0.001,ss5,1.0,0.0,1,101,24,6,6414062.278360128,1876203.176885956
ss5_i:101_j:31_zone:6,log,factor,1.05845e-05,1e-06,0.001,ss5,1.0,0.0,1,101,31,6,6417284.045347212,1877570.7358356689
ss5_i:101_j:38_zone:6,log,factor,7.46251e-06,1e-06,0.001,ss5,1.0,0.0,1,101,38,6,6420505.812334295,1878938.294785381
ss5_i:108_j:24_zone:6,log,factor,1.1177e-05,1e-06,0.001,ss5,1.0,0.0,1,108,24,6,6415429.837309841,1872981.4098988727
ss5_i:108_j:31_zone:6,log,factor,1.29979e-05,1e-06,0.001,ss5,1.0,0.0,1,108,31,6,6418651.604296925,1874348.9688485847
ss5_i:108_j:38_zone:6,log,factor,7.81637e-06,1e-06,0.001,ss5,1.0,0.0,1,108,38,6,6421873.371284008,1875716.5277982976
ss5_i:10_j:17_zone:5,log,factor,1e-06,1e-06,0.001,ss5,1.0,0.0,1,10,17,5,6393062.245026783,1916718.5887683297
ss5_i:10_j:24_zone:4,log,factor,0.000607199,1e-06,0.001,ss5,1.0,0.0,1,10,24,4,6396284.012013867,1918086.147718042
ss5_i:10_j:31_zone:4,log,factor,0.000498938,1e-06,0.001,ss5,1.0,0.0,1,10,31,4,6399505.77900095,1919453.7066677543
ss5_i:115_j:24_zone:6,log,factor,1.47011e-05,1e-06,0.001,ss5,1.0,0.0,1,115,24,6,6416797.396259553,1869759.642911789
ss5_i:115_j:31_zone:6,log,factor,1.32823e-05,1e-06,0.001,ss5,1.0,0.0,1,115,31,6,6420019.163246636,1871127.2018615012
ss5_i:115_j:38_zone:6,log,factor,1.23462e-05,1e-06,0.001,ss5,1.0,0.0,1,115,38,6,6423240.93023372,1872494.7608112136
ss5_i:115_j:45_zone:8,log,factor,1e-06,1e-06,0.001,ss5,1.0,0.0,1,115,45,8,6426462.697220803,1873862.3197609263
ss5_i:122_j:24_zone:6,log,factor,1.16886e-05,1e-06,0.001,ss5,1.0,0.0,1,122,24,6,6418164.955209265,1866537.8759247053
ss5_i:122_j:31_zone:6,log,factor,7.44164e-06,1e-06,0.001,ss5,1.0,0.0,1,122,31,6,6421386.722196349,1867905.434874418
ss5_i:122_j:38_zone:8,log,factor,1e-06,1e-06,0.001,ss5,1.0,0.0,1,122,38,8,6424608.489183432,1869272.9938241304
ss5_i:122_j:45_zone:8,log,factor,1.28373e-06,1e-06,0.001,ss5,1.0,0.0,1,122,45,8,6427830.256170516,1870640.5527738428
ss5_i:129_j:17_zone:7,log,factor,1.06584e-05,1e-06,0.001,ss5,1.0,0.0,1,129,17,7,6416310.747171895,1861948.5499879096
ss5_i:129_j:24_zone:7,log,factor,1.18022e-05,1e-06,0.001,ss5,1.0,0.0,1,129,24,7,6419532.514158978,1863316.108937622
ss5_i:129_j:31_zone:6,log,factor,9.44162e-06,1e-06,0.001,ss5,1.0,0.0,1,129,31,6,6422754.281146062,1864683.6678873345
ss5_i:129_j:38_zone:8,log,factor,1e-06,1e-06,0.001,ss5,1.0,0.0,1,129,38,8,6425976.048133145,1866051.226837047
ss5_i:129_j:45_zone:8,log,factor,1e-06,1e-06,0.001,ss5,1.0,0.0,1,129,45,8,6429197.815120229,1867418.7857867596
ss5_i:129_j:52_zone:8,log,factor,1.13814e-06,1e-06,0.001,ss5,1.0,0.0,1,129,52,8,6432419.582107312,1868786.344736472
ss5_i:129_j:59_zone:8,log,factor,1e-06,1e-06,0.001,ss5,1.0,0.0,1,129,59,8,6435641.349094396,1870153.903686184
ss5_i:136_j:10_zone:7,log,factor,9.08466e-06,1e-06,0.001,ss5,1.0,0.0,1,136,10,7,6414456.539134524,1857359.2240511137
ss5_i:136_j:17_zone:7,log,factor,1.16561e-05,1e-06,0.001,ss5,1.0,0.0,1,136,17,7,6417678.306121607,1858726.783000826
ss5_i:136_j:24_zone:7,log,factor,1.16103e-05,1e-06,0.001,ss5,1.0,0.0,1,136,24,7,6420900.073108691,1860094.3419505383
ss5_i:136_j:31_zone:3,log,factor,8.24019e-06,1e-06,0.001,ss5,1.0,0.0,1,136,31,3,6424121.840095774,1861461.900900251
ss5_i:136_j:38_zone:3,log,factor,1.10942e-05,1e-06,0.001,ss5,1.0,0.0,1,136,38,3,6427343.607082858,1862829.4598499637
ss5_i:136_j:45_zone:3,log,factor,1.31403e-05,1e-06,0.001,ss5,1.0,0.0,1,136,45,3,6430565.374069941,1864197.018799676
ss5_i:136_j:52_zone:2,log,factor,1.02484e-06,1e-06,0.001,ss5,1.0,0.0,1,136,52,2,6433787.141057025,1865564.5777493883
ss5_i:136_j:59_zone:2,log,factor,1e-06,1e-06,0.001,ss5,1.0,0.0,1,136,59,2,6437008.908044109,1866932.1366991007
ss5_i:136_j:66_zone:2,log,factor,1e-06,1e-06,0.001,ss5,1.0,0.0,1,136,66,2,6440230.675031193,1868299.6956488132
ss5_i:143_j:10_zone:7,log,factor,9.78369e-06,1e-06,0.001,ss5,1.0,0.0,1,143,10,7,6415824.098084236,1854137.45706403
ss5_i:143_j:17_zone:7,log,factor,6.48541e-06,1e-06,0.001,ss5,1.0,0.0,1,143,17,7,6419045.865071319,1855505.0160137424
ss5_i:143_j:24_zone:7,log,factor,1.05174e-05,1e-06,0.001,ss5,1.0,0.0,1,143,24,7,6422267.6320584025,1856872.5749634549
ss5_i:143_j:31_zone:7,log,factor,1.17361e-05,1e-06,0.001,ss5,1.0,0.0,1,143,31,7,6425489.399045486,1858240.1339131675
