 "GAGE No.  810:  K,I,J Coord. =     1,  100,   38;  STREAM SEGMENT =    20;  REACH =     1 "
     "DATA: Time           Stage            Flow     Conductance        HeadDiff       Hyd.Grad."
     1.5157000E+04   1.1609155E+02   2.3747351E+06   1.2809371E+02   2.5788246E+00   1.2894123E+00
     1.5187000E+04   1.1611214E+02   2.5185328E+06   1.2809371E+02   2.5994080E+00   1.2997040E+00
     1.5218000E+04   1.1556939E+02   4.9195991E+04   1.2809371E+02   2.0566630E+00   1.0283315E+00
     1.5249000E+04   1.1557776E+02   6.1905916E+04   1.2809371E+02   2.0650359E+00   1.0325179E+00
     1.5279000E+04   1.1560676E+02   1.1481691E+05   1.2809371E+02   2.0940359E+00   1.0470179E+00
     1.5310000E+04   1.1608102E+02   2.3033236E+06   1.2809371E+02   2.5682974E+00   1.2841487E+00
     1.5340000E+04   1.1615582E+02   2.8313579E+06   1.2809371E+02   2.6430910E+00   1.3215455E+00
     1.5371000E+04   1.1565465E+02   2.2789069E+05   1.2809371E+02   2.1419274E+00   1.0709637E+00
     1.5402000E+04   1.1732987E+02   1.5971461E+07   1.2809371E+02   3.8171396E+00   1.9085698E+00
     1.5431000E+04   1.1600148E+02   1.7914599E+06   1.2809371E+02   2.4887529E+00   1.2443765E+00
     1.5462000E+04   1.1765172E+02   2.0963746E+07   1.2809371E+02   4.1389968E+00   2.0694984E+00
     1.5492000E+04   1.1625235E+02   3.5748545E+06   1.2809371E+02   2.7396195E+00   1.3698098E+00
     1.5523000E+04   1.1565309E+02   2.2376745E+05   1.2809371E+02   2.1403604E+00   1.0701802E+00
     1.5553000E+04   1.1560479E+02   1.1065342E+05   1.2809371E+02   2.0920656E+00   1.0460328E+00
     1.5584000E+04   1.1556816E+02   4.7469442E+04   1.2809371E+02   2.0554360E+00   1.0277180E+00
     1.5615000E+04   1.1557561E+02   5.8506534E+04   1.2809371E+02   2.0628798E+00   1.0314399E+00
     1.5645000E+04   1.1557956E+02   6.4694628E+04   1.2809371E+02   2.0668307E+00   1.0334154E+00
     1.5676000E+04   1.1592037E+02   1.3253370E+06   1.2809371E+02   2.4076395E+00   1.2038197E+00
     1.5706000E+04   1.1758092E+02   1.9819466E+07   1.2809371E+02   4.0681894E+00   2.0340947E+00
     1.5737000E+04   1.1831282E+02   3.2831022E+07   1.2809371E+02   4.8000956E+00   2.4000478E+00
     1.5768000E+04   1.1582540E+02   8.5101550E+05   1.2809371E+02   2.3126778E+00   1.1563389E+00
     1.5796000E+04   1.1570377E+02   3.7457844E+05   1.2809371E+02   2.1910402E+00   1.0955201E+00
     1.5827000E+04   1.1590658E+02   1.2503275E+06   1.2809371E+02   2.3938576E+00   1.1969288E+00
     1.5857000E+04   1.1594762E+02   1.4753870E+06   1.2809371E+02   2.4348941E+00   1.2174471E+00
     1.5888000E+04   1.1565620E+02   2.3226694E+05   1.2809371E+02   2.1434747E+00   1.0717374E+00
     1.5918000E+04   1.1585942E+02   1.0106494E+06   1.2809371E+02   2.3466920E+00   1.1733460E+00
     1.5949000E+04   1.1556582E+02   4.4152627E+04   1.2809371E+02   2.0530939E+00   1.0265469E+00
     1.5980000E+04   1.1557447E+02   5.6761874E+04   1.2809371E+02   2.0617401E+00   1.0308700E+00
     1.6010000E+04   1.1576703E+02   6.0375855E+05   1.2809371E+02   2.2543050E+00   1.1271525E+00
     1.6041000E+04   1.1560722E+02   1.1537560E+05   1.2809371E+02   2.0944961E+00   1.0472481E+00
     1.6071000E+04   1.1593645E+02   1.4129467E+06   1.2809371E+02   2.4237189E+00   1.2118594E+00
     1.6102000E+04   1.1572967E+02   4.6292202E+05   1.2809371E+02   2.2169428E+00   1.1084714E+00
     1.6133000E+04   1.1563242E+02   1.7145695E+05   1.2809371E+02   2.1196942E+00   1.0598471E+00
     1.6161000E+04   1.1839124E+02   3.4380588E+07   1.2809371E+02   4.8785126E+00   2.4392563E+00
     1.6192000E+04   1.1632287E+02   4.1601253E+06   1.2809371E+02   2.8101467E+00   1.4050734E+00
     1.6222000E+04   1.1617972E+02   3.0092517E+06   1.2809371E+02   2.6669907E+00   1.3334953E+00
     1.6253000E+04   1.1561066E+02   1.2262766E+05   1.2809371E+02   2.0979288E+00   1.0489644E+00
     1.6283000E+04   1.1557478E+02   5.7186072E+04   1.2809371E+02   2.0620569E+00   1.0310285E+00
     1.6314000E+04   1.1556426E+02   4.2008378E+04   1.2809371E+02   2.0515346E+00   1.0257673E+00
     1.6345000E+04   1.1558072E+02   6.6750240E+04   1.2809371E+02   2.0679901E+00   1.0339951E+00
     1.6375000E+04   1.1573899E+02   4.9663670E+05   1.2809371E+02   2.2262610E+00   1.1131305E+00
     1.6406000E+04   1.1580369E+02   7.5446396E+05   1.2809371E+02   2.2909589E+00   1.1454794E+00
     1.6436000E+04   1.1638378E+02   4.6932970E+06   1.2809371E+02   2.8710529E+00   1.4355265E+00
     1.6467000E+04   1.1883697E+02   4.3710000E+07   1.2809371E+02   5.3242451E+00   2.6621225E+00
     1.6498000E+04   1.1560592E+02   1.1274754E+05   1.2809371E+02   2.0931932E+00   1.0465966E+00
     1.6526000E+04   1.1681674E+02   9.1856989E+06   1.2809371E+02   3.3040097E+00   1.6520048E+00
     1.6557000E+04   1.1564931E+02   2.1391309E+05   1.2809371E+02   2.1365815E+00   1.0682908E+00
     1.6587000E+04   1.1602898E+02   1.9634342E+06   1.2809371E+02   2.5162544E+00   1.2581272E+00
     1.6618000E+04   1.1561061E+02   1.2255655E+05   1.2809371E+02   2.0978849E+00   1.0489425E+00
     1.6648000E+04   1.1563613E+02   1.8065903E+05   1.2809371E+02   2.1234054E+00   1.0617027E+00
     1.6679000E+04   1.1561601E+02   1.3437709E+05   1.2809371E+02   2.1032790E+00   1.0516395E+00
     1.6710000E+04   1.1558397E+02   7.2149566E+04   1.2809371E+02   2.0712399E+00   1.0356200E+00
     1.6740000E+04   1.1572181E+02   4.3482438E+05   1.2809371E+02   2.2090791E+00   1.1045395E+00
     1.6771000E+04   1.1560895E+02   1.1903553E+05   1.2809371E+02   2.0962228E+00   1.0481114E+00
     1.6801000E+04   1.1598881E+02   1.7156617E+06   1.2809371E+02   2.4760831E+00   1.2380415E+00
     1.6832000E+04   1.1741626E+02   1.7254895E+07   1.2809371E+02   3.9035349E+00   1.9517675E+00
     1.6863000E+04   1.1813760E+02   2.9487658E+07   1.2809371E+02   4.6248687E+00   2.3124344E+00
     1.6892000E+04   1.1592411E+02   1.3442963E+06   1.2809371E+02   2.4113787E+00   1.2056894E+00
     1.6923000E+04   1.1790434E+02   2.5253291E+07   1.2809371E+02   4.3916180E+00   2.1958090E+00
     1.6953000E+04   1.1596583E+02   1.5800375E+06   1.2809371E+02   2.4531057E+00   1.2265529E+00
     1.6984000E+04   1.1568290E+02   3.0871532E+05   1.2809371E+02   2.1701702E+00   1.0850851E+00
     1.7014000E+04   1.1558195E+02   6.8682106E+04   1.2809371E+02   2.0692221E+00   1.0346111E+00
     1.7045000E+04   1.1555750E+02   3.3222053E+04   1.2809371E+02   2.0447753E+00   1.0223877E+00
     1.7076000E+04   1.1556856E+02   4.7995138E+04   1.2809371E+02   2.0558362E+00   1.0279181E+00
     1.7106000E+04   1.1557226E+02   5.3346469E+04   1.2809371E+02   2.0595343E+00   1.0297672E+00
     1.7137000E+04   1.1678179E+02   8.7836354E+06   1.2809371E+02   3.2690617E+00   1.6345309E+00
     1.7167000E+04   1.1650496E+02   5.8274668E+06   1.2809371E+02   2.9922330E+00   1.4961165E+00
     1.7198000E+04   1.1748498E+02   1.8310341E+07   1.2809371E+02   3.9722568E+00   1.9861284E+00
     1.7229000E+04   1.1933663E+02   5.5197316E+07   1.2809371E+02   5.8239044E+00   2.9119522E+00
     1.7257000E+04   1.1888652E+02   4.4796989E+07   1.2809371E+02   5.3737931E+00   2.6868966E+00
     1.7288000E+04   1.1633561E+02   4.2722419E+06   1.2809371E+02   2.8228802E+00   1.4114401E+00
     1.7318000E+04   1.1652170E+02   5.9934870E+06   1.2809371E+02   3.0089771E+00   1.5044886E+00
     1.7349000E+04   1.1558039E+02   6.6086015E+04   1.2809371E+02   2.0676679E+00   1.0338339E+00
     1.7379000E+04   1.1568478E+02   3.1466053E+05   1.2809371E+02   2.1720493E+00   1.0860247E+00
     1.7410000E+04   1.1555669E+02   3.2230624E+04   1.2809371E+02   2.0439667E+00   1.0219833E+00
     1.7441000E+04   1.1556612E+02   4.4538197E+04   1.2809371E+02   2.0533943E+00   1.0266971E+00
     1.7471000E+04   1.1560610E+02   1.1320440E+05   1.2809371E+02   2.0933689E+00   1.0466844E+00
     1.7502000E+04   1.1569008E+02   3.3079831E+05   1.2809371E+02   2.1773574E+00   1.0886787E+00
     1.7532000E+04   1.1689700E+02   1.0149022E+07   1.2809371E+02   3.3842703E+00   1.6921351E+00
     1.7563000E+04   1.1561998E+02   1.4268337E+05   1.2809371E+02   2.1072484E+00   1.0536242E+00
     1.7594000E+04   1.1731118E+02   1.5700711E+07   1.2809371E+02   3.7984568E+00   1.8992284E+00
     1.7622000E+04   1.1564743E+02   2.0902465E+05   1.2809371E+02   2.1347060E+00   1.0673530E+00
     1.7653000E+04   1.1739278E+02   1.6911354E+07   1.2809371E+02   3.8800532E+00   1.9400266E+00
     1.7683000E+04   1.1651216E+02   5.9030351E+06   1.2809371E+02   2.9994340E+00   1.4997170E+00
     1.7714000E+04   1.1561972E+02   1.4229927E+05   1.2809371E+02   2.1069900E+00   1.0534950E+00
     1.7744000E+04   1.1556662E+02   4.5201892E+04   1.2809371E+02   2.0538937E+00   1.0269469E+00
     1.7775000E+04   1.1555513E+02   3.0347179E+04   1.2809371E+02   2.0424051E+00   1.0212025E+00
     1.7806000E+04   1.1556515E+02   4.3205659E+04   1.2809371E+02   2.0524267E+00   1.0262133E+00
     1.7836000E+04   1.1558904E+02   8.0839583E+04   1.2809371E+02   2.0763148E+00   1.0381574E+00
