         DATE_START   PER   STP           DELT        SIMTIME       STORAGE_IN      STORAGE_OUT           CHD_IN          CHD_OUT        WEL_V1_IN       WEL_V1_OUT           GHB_IN          GHB_OUT           RCH_IN          RCH_OUT           DRT_IN          DRT_OUT           SFR_IN          SFR_OUT          MNW2_IN         MNW2_OUT     FMP_WELLS_IN    FMP_WELLS_OUT       FMP_FNR_IN      FMP_FNR_OUT         IN_OUT  PERCENT_ERROR
1995-07-01T00:00:00   308     1           31.0         9374.0     3.5788132E+8     2.8976801E+8              0.0              0.0              0.0     269810.77181        265.76676              0.0      44010.09188              0.0              0.0      12892.09240     243201.45979     481016.98219    2.6473439E-10    1.6385055E-10              0.0     4.5316140E+6     712535.62945     6.3818056E+7     66.7895393   1.8610479E-5
1995-08-01T00:00:00   309     1           31.0         9405.0     3.5234904E+8     2.9220714E+8              0.0              0.0              0.0     270482.83681        265.76651              0.0      44010.09188              0.0              0.0      12906.61634     243925.09910     479666.09684    1.4765789E-10    2.3221160E-10              0.0     4.1841816E+6     706364.33834     5.6189232E+7      4.9755262   1.4081268E-6
1995-09-01T00:00:00   310     1           30.0         9435.0     3.4395795E+8     2.9685559E+8              0.0              0.0              0.0     261129.59481        265.76626              0.0      44010.09188              0.0              0.0      12927.19241     249217.25921     479435.52152    1.6711767E-10    2.6014048E-10              0.0     3.6286862E+6     617444.84378     4.3631121E+7      0.1140599   3.3073417E-8
1995-10-01T00:00:00   311     1           31.0         9466.0     3.3396949E+8     3.0424531E+8              0.0              0.0              0.0     230061.72481        265.76601              0.0      44010.09188              0.0              0.0      12956.71930     296100.86837     476823.97595    2.3764120E-10    1.3040978E-10              0.0     1.4707685E+6     385427.76783     2.8259421E+7     42.2891217   1.2635110E-5
1995-11-01T00:00:00   312     1           30.0         9496.0     3.2694003E+8     3.1149319E+8              0.0              0.0              0.0     200617.61981        265.76576              0.0      44010.09188              0.0              0.0      12992.23284     378070.94762     469847.09817    2.2123491E-10    1.9914499E-10              0.0     418324.42181     450298.55688     1.5217703E+7      0.0032999   1.0066395E-9
1995-12-01T00:00:00   313     1           31.0         9527.0     2.9566454E+8     3.3774218E+8              0.0              0.0     1.4902771E+7     186841.66581        265.76551              0.0      44010.09188              0.0              0.0      13042.78207     910067.69796     273565.05636    2.0223412E-10    1.1572400E-10              0.0              0.0     3.2861816E+7     6.1678397E+6      0.0073389   2.1310375E-9
1996-01-01T00:00:00   314     1           31.0         9558.0     2.9380219E+8     3.3942460E+8              0.0              0.0     2.1030124E+7     205601.40177        265.76525              0.0      44674.13590              0.0              0.0      13093.51540     859163.32584     283238.40221    1.8304130E-10    2.2303759E-10              0.0              0.0     2.8748203E+7     4.5580879E+6      0.0064480   1.8717732E-9
1996-02-01T00:00:00   315     1           29.0         9587.0     2.9304086E+8     3.3846897E+8              0.0              0.0     2.2046343E+7     209743.80877        265.76502              0.0      44674.13590              0.0              0.0      13140.66246     877138.46334     279358.36072    2.0233730E-10    2.0782970E-10              0.0              0.0     3.0298486E+7     7.3365527E+6      0.0078477   2.2661133E-9
1996-03-01T00:00:00   316     1           31.0         9618.0     3.2646902E+8     3.0983356E+8              0.0              0.0     1.8517408E+6     205601.40177        265.76476              0.0      44674.13590              0.0              0.0      13177.46348     477764.16464     423243.90914    1.8269768E-10    2.5506214E-10              0.0     2.9163427E+6     3.9732945E+6     1.9424833E+7      0.0068837   2.0683274E-9
1996-04-01T00:00:00   317     1           30.0         9648.0     3.2238841E+8     3.1338962E+8              0.0              0.0     614631.27377     219571.45077        265.76452              0.0      44674.13590              0.0              0.0      13216.12442     525153.86720     401515.10827    1.9816630E-10    1.7002804E-10              0.0     627636.50238     5.6128665E+6     1.4534442E+7      0.0027282  8.2877881E-10
1996-05-01T00:00:00   318     1           31.0         9679.0     3.2564815E+8     3.0868952E+8              0.0              0.0       9636.75417     246364.73377        265.76427              0.0      44674.13590              0.0              0.0      13252.21892     506709.88365     409137.58314    1.3737666E-10    2.0570501E-10              0.0     372111.47339     4.9595958E+6     2.1438648E+7      0.0285683   8.6265094E-9
1996-06-01T00:00:00   319     1           30.0         9709.0     3.3057862E+8     3.0156427E+8              0.0              0.0              0.0     276712.00677        265.76402              0.0      44674.13590              0.0              0.0      13281.43713     225008.64530     484711.29554    2.0636035E-10    1.3934432E-10              0.0     2.1097306E+6     365532.65686     2.6766207E+7      811.90958   2.4513105E-4
1996-07-01T00:00:00   320     1           31.0         9740.0     3.5381180E+8     2.8500737E+8              0.0              0.0              0.0     289739.47377        265.76377              0.0      44674.13590              0.0              0.0      13291.17081     244739.58375     483223.88153    2.3238947E-10    1.7158329E-10              0.0     4.5798701E+6     720179.87705     6.4448268E+7      105.22670   2.9656219E-5
1996-08-01T00:00:00   321     1           31.0         9771.0     3.4802955E+8     2.8760450E+8              0.0              0.0              0.0     290421.01277        265.76352              0.0      44674.13590              0.0              0.0      13305.26783     248975.67481     481700.76928    1.7370000E-10    1.9413023E-10              0.0     4.1939216E+6     714031.11582     5.6453734E+7     85.1521959   2.4396286E-5
1996-09-01T00:00:00   322     1           30.0         9801.0     3.3825371E+8     2.9323177E+8              0.0              0.0              0.0     280935.98577        265.76327              0.0      44674.13590              0.0              0.0      13326.60332     278175.76546     478402.49676    2.1159318E-10    1.9531718E-10              0.0     3.3167682E+6     680430.03794     4.1936074E+7     15.3126658   4.5135852E-6
1996-10-01T00:00:00   323     1           31.0         9832.0     3.2699371E+8     3.0264265E+8              0.0              0.0              0.0     249430.39777        265.76302              0.0      44674.13590              0.0              0.0      13358.30241     439135.95213     440372.77775    1.8041001E-10    2.4068437E-10              0.0     169677.03986     2.2110443E+6     2.6173339E+7      0.0023834  7.2292742E-10
1996-11-01T00:00:00   324     1           30.0         9862.0     3.1252318E+8     3.1471980E+8              0.0              0.0     5.2735056E+6     219571.45077        265.76278              0.0      44674.13590              0.0              0.0      13398.59035     580229.06781     374173.48609    2.0841868E-10    1.9561908E-10              0.0              0.0     9.2746736E+6     1.2369586E+7      0.0014042  4.2851410E-10
1996-12-01T00:00:00   325     1           31.0         9893.0     2.8310427E+8     3.4219385E+8              0.0              0.0     2.0043217E+7     205601.40177        265.76253              0.0      44674.13590              0.0              0.0      13452.52620     1.0550028E+6     251393.87528    2.2447683E-10    2.2020166E-10              0.0              0.0     4.4459659E+7     6.0427869E+6      0.0042473   1.2180159E-9
1997-01-01T00:00:00   326     1           31.0         9924.0     2.8543897E+8     3.4063808E+8              0.0              0.0     2.1881387E+7     205319.85179        265.76228              0.0      44880.21852              0.0              0.0      13505.50148     960980.24732     266150.98924    2.1971092E-10    2.4727032E-10              0.0              0.0     3.7271870E+7     4.4753051E+6      0.0045961   1.3299005E-9
1997-02-01T00:00:00   327     1           28.0         9952.0     3.2038887E+8     3.0938797E+8              0.0              0.0              0.0     211809.42679        265.76205              0.0      44880.21852              0.0              0.0      13541.20919     388848.91887     471487.86748    2.4368694E-10    2.0513376E-10              0.0     2.0604523E+6     908927.43515     9.5865239E+6      0.0067136   2.0867160E-9
1997-03-01T00:00:00   328     1           31.0         9983.0     3.2750523E+8     3.0327135E+8              0.0              0.0              0.0     205319.85179        265.76180              0.0      44880.21852              0.0              0.0      13575.75907     429606.10438     451620.56345    2.5795899E-10    2.4834404E-10              0.0     5.6141261E+6     2.4650797E+6     2.0889071E+7      0.0073255   2.2168678E-9
1997-04-01T00:00:00   329     1           30.0        10013.0     3.2385294E+8     3.0517686E+8              0.0              0.0              0.0     219407.18979        265.76156              0.0      44880.21852              0.0              0.0      13611.29561     413944.53607     459317.91411    1.7294041E-10    2.1249906E-10              0.0     3.8571113E+6     1.7212956E+6     1.6307014E+7      0.5350963   1.6412319E-7
1997-05-01T00:00:00   330     1           31.0        10044.0     3.2798903E+8     2.9923827E+8              0.0              0.0              0.0     246425.42379        265.76131              0.0      44880.21852              0.0              0.0      13642.92245     395480.65752     467699.64912    1.8998571E-10    1.9594004E-10              0.0     4.8221797E+6     1.4939441E+6     2.5135380E+7      3.9639549   1.2014766E-6
1997-06-01T00:00:00   331     1           30.0        10074.0     3.2555011E+8     2.9785246E+8              0.0              0.0              0.0     277027.48979        265.76107              0.0      44880.21852              0.0              0.0      13672.52459     354733.25529     475369.61970    2.3235624E-10    2.5431267E-10              0.0     1.5015621E+6     665314.25765     2.6495232E+7     15.4946989   4.7440210E-6
1997-07-01T00:00:00   332     1           31.0        10105.0     3.4816802E+8     2.8136566E+8              0.0              0.0              0.0     290164.33279        265.76082              0.0      44880.21852              0.0              0.0      13683.09029     245462.37375     484138.33280    1.4113765E-10    1.6201520E-10              0.0     4.4757904E+6     703809.26627     6.2533013E+7      9.2241046   2.6417803E-6
1997-08-01T00:00:00   333     1           31.0        10136.0     3.4053728E+8     2.8488470E+8              0.0              0.0              0.0     290851.59679        265.76057              0.0      44880.21852              0.0              0.0      13698.85655     408491.50677     458513.98447    1.7614631E-10    2.2378178E-10              0.0     2.3854937E+6     1.4232738E+6     5.4380925E+7      7.8187405   2.2834160E-6
1997-09-01T00:00:00   334     1           30.0        10166.0     3.3564648E+8     2.8788354E+8              0.0              0.0              0.0     281286.93179        265.76033              0.0      44880.21852              0.0              0.0      13718.68608     320827.26339     475604.92806    1.1804843E-10    3.4273859E-10              0.0     3.4835904E+6     836072.20202     4.4710799E+7     13.8337451   4.1068147E-6
1997-10-01T00:00:00   335     1           31.0        10197.0     3.2284664E+8     2.9847149E+8              0.0              0.0              0.0     249516.82779        265.76008              0.0      44880.21852              0.0              0.0      13750.42590     445552.57913     442981.83554    1.8555155E-10    1.5398501E-10              0.0     174694.67159     2.0143509E+6     2.5999262E+7      0.0028501  8.7601060E-10
1997-11-01T00:00:00   336     1           30.0        10227.0     2.9584700E+8     3.2107146E+8              0.0              0.0     1.2676823E+7     219407.18979        265.75984              0.0      44880.21852              0.0              0.0      13794.56039     795031.99436     299996.97297    2.4596802E-10    1.6784743E-10              0.0              0.0     2.4796871E+7     1.2556215E+7      0.0041344   1.2372355E-9
1997-12-01T00:00:00   337     1           31.0        10258.0     3.0019302E+8     3.1638558E+8              0.0              0.0     1.3142412E+7     205319.85179        265.75959              0.0      44880.21852              0.0              0.0      13839.62717     572004.20329     375980.92219    1.6606483E-10    2.3734403E-10              0.0              0.0     8.6408157E+6     5.6126816E+6   1.3440847E-4  4.1664980E-11
1998-01-01T00:00:00   338     1           31.0        10289.0     2.8025240E+8     3.3767795E+8              0.0              0.0     2.1893645E+7     199477.92179        265.75935              0.0      45406.87421              0.0              0.0      13893.25175     990143.09014     260479.91330    2.6978797E-10    2.1486318E-10              0.0              0.0     3.9521137E+7     4.5512053E+6      0.0043488   1.2689573E-9
1998-02-01T00:00:00   339     1           28.0        10317.0     2.6758985E+8     3.5273703E+8              0.0              0.0     2.4254335E+7     206050.03779        265.75912              0.0      45406.87421              0.0              0.0      13946.70646     1.2681657E+6     226387.64176    1.5405204E-10    1.7668428E-10              0.0              0.0     6.6850284E+7     6.8248913E+6      0.0050170   1.3935907E-9
1998-03-01T00:00:00   340     1           31.0        10348.0     3.1472801E+8     3.0284718E+8              0.0              0.0     4.5376088E+6     199477.92179        265.75887              0.0      45406.87421              0.0              0.0      13984.41734     491835.54621     425262.59259    2.5131100E-10    2.5472531E-10              0.0     2.3564710E+6     4.2951469E+6     1.8255893E+7      0.0064027   1.9755339E-9
1998-04-01T00:00:00   341     1           30.0        10378.0     3.1552044E+8     3.0475133E+8              0.0              0.0     128414.81986     213744.43279        265.75864              0.0      45406.87421              0.0              0.0      14022.76191     491506.40853     425838.10488    2.6142701E-10    1.9438557E-10              0.0     1.1858097E+6     3.9990276E+6     1.3594308E+7      0.6955567   2.1723584E-7
1998-05-01T00:00:00   342     1           31.0        10409.0     3.1527059E+8     3.0303894E+8              0.0              0.0     250455.26353     241106.31379        265.75839              0.0      45406.87421              0.0              0.0      14060.82280     523466.60400     406801.47751    2.1818235E-10    2.7919853E-10              0.0              0.0     5.6734615E+6     1.8062740E+7      0.0020877  6.4883410E-10
1998-06-01T00:00:00   343     1           30.0        10439.0     3.2097202E+8     2.9449090E+8              0.0              0.0              0.0     272097.60679        265.75815              0.0      45406.87421              0.0              0.0      14091.05060     274026.67213     488691.13086    1.6732008E-10    3.2412465E-10              0.0     1.8335489E+6     393291.27961     2.4586428E+7      739.45924   2.2987033E-4
1998-07-01T00:00:00   344     1           31.0        10470.0     3.4340795E+8     2.7756555E+8              0.0              0.0              0.0     285401.53879        265.75790              0.0      45406.87421              0.0              0.0      14101.79052     246552.80320     488370.64168    1.6590561E-10    1.9722135E-10              0.0     4.4254426E+6     697235.85088     6.1618657E+7      107.50609   3.1215704E-5
1998-08-01T00:00:00   345     1           31.0        10501.0     3.3952871E+8     2.7936371E+8              0.0              0.0              0.0     286097.54079        265.75766              0.0      45406.87421              0.0              0.0      14115.57114     249749.46955     486705.22748    2.8826260E-10    2.0557820E-10              0.0     4.2474055E+6     719695.96664     5.6145897E+7      108.20793   3.1775031E-5
1998-09-01T00:00:00   346     1           30.0        10531.0     3.3049790E+8     2.8447495E+8              0.0              0.0              0.0     276411.22379        265.75742              0.0      45406.87421              0.0              0.0      14136.05721     280210.67948     483514.17392    2.1148958E-10    2.2122177E-10              0.0     3.3589152E+6     680659.66592     4.2896621E+7      104.17798   3.1425813E-5
1998-10-01T00:00:00   347     1           31.0        10562.0     3.2141405E+8     2.9466536E+8              0.0              0.0              0.0     244237.03779        265.75717              0.0      45406.87421              0.0              0.0      14167.61055     422214.01868     458963.59326    2.6425448E-10    1.7687032E-10              0.0      64608.26938     1.2651650E+6     2.7699764E+7      0.0025647  7.9367205E-10
1998-11-01T00:00:00   348     1           30.0        10592.0     2.9565678E+8     3.1233810E+8              0.0              0.0     1.1239863E+7     213744.43279        265.75693              0.0      45406.87421              0.0              0.0      14210.78511     721700.89562     324599.20253    2.4992554E-10    2.4984127E-10              0.0              0.0     1.7803886E+7     1.2577243E+7      0.0036204   1.1123818E-9
1998-12-01T00:00:00   349     1           31.0        10623.0     3.0570007E+8     3.0743358E+8              0.0              0.0     4.7555302E+6     199477.92179        265.75669              0.0      45406.87421              0.0              0.0      14254.01828     464245.08426     438769.30123    1.9580748E-10    2.6021192E-10              0.0              0.0     2.7829790E+6     5.6624163E+6      0.0013962  4.4499948E-10
1999-01-01T00:00:00   350     1           31.0        10654.0     2.9212878E+8     3.1432112E+8              0.0              0.0     1.5453110E+7     218787.28178        265.75644              0.0      46780.75845              0.0              0.0      14300.47964     622703.78937     357342.92287    2.4895757E-10    1.7688647E-10              0.0              0.0     1.1195314E+7     4.5353945E+6      0.0031658  9.9103814E-10
1999-02-01T00:00:00   351     1           28.0        10682.0     2.7734608E+8     3.2994132E+8              0.0              0.0     2.2840844E+7     225524.21878        265.75622              0.0      46780.75845              0.0              0.0      14347.82471     967907.75618     267050.15941    2.4248090E-10    1.8552804E-10              0.0              0.0     3.6415735E+7     7.1693705E+6      0.0064344   1.9058191E-9
1999-03-01T00:00:00   352     1           31.0        10713.0     3.0248256E+8     3.0365444E+8              0.0              0.0     1.2555869E+7     218787.28178        265.75598              0.0      46780.75845              0.0              0.0      14388.13587     552171.26817     402923.89095    1.6114047E-10    2.1595792E-10              0.0     763787.97838     6.7976453E+6     1.7380968E+7   8.5818768E-4  2.6615811E-10
1999-04-01T00:00:00   353     1           30.0        10743.0     3.1264602E+8     3.0073674E+8              0.0              0.0              0.0     233411.57478        265.75574              0.0      46780.75845              0.0              0.0      14426.02232     479931.49655     429650.66665    2.6148776E-10    1.6544817E-10              0.0     419617.98868     3.9451158E+6     1.5284270E+7   4.8071146E-4  1.5158751E-10
1999-05-01T00:00:00   354     1           31.0        10774.0     3.1943795E+8     2.9327871E+8              0.0              0.0              0.0     261459.64278        265.75550              0.0      46780.75845              0.0              0.0      14458.90485     279694.08743     488429.72516    2.0006660E-10    1.9301842E-10              0.0     2.7794347E+6     603508.62653     2.3545717E+7     10.6110789   3.3121511E-6
1999-06-01T00:00:00   355     1           30.0        10804.0     3.1969628E+8     2.9088991E+8              0.0              0.0              0.0     293228.14478        265.75526              0.0      46780.75845              0.0              0.0      14488.86722     270274.89750     488126.60270    3.0252378E-10    2.2783267E-10              0.0     1.4043332E+6     339191.87182     2.7262739E+7     26.2715628   8.2008217E-6
1999-07-01T00:00:00   356     1           31.0        10835.0     3.4356172E+8     2.7525717E+8              0.0              0.0              0.0     306865.72478        265.75502              0.0      46780.75845              0.0              0.0      14500.77921     213546.72487     489427.78992    2.5207010E-10    2.6047410E-10              0.0     3.5651949E+6     487717.53027     6.4676942E+7     65.8463614   1.9124147E-5
1999-08-01T00:00:00   357     1           31.0        10866.0     3.3855531E+8     2.7740498E+8              0.0              0.0              0.0     307579.17478        265.75478              0.0      46780.75845              0.0              0.0      14516.04380     220515.31637     488338.90614    2.2498753E-10    2.1057044E-10              0.0     2.9139127E+6     447100.06322     5.8140665E+7     26.7605552   7.8876873E-6
1999-09-01T00:00:00   358     1           30.0        10896.0     3.3005465E+8     2.8159083E+8              0.0              0.0              0.0     297649.94478        265.75454              0.0      46780.75845              0.0              0.0      14536.75038     263382.94543     486305.76641    2.1088632E-10    2.7622366E-10              0.0     2.3148112E+6     457201.53483     4.6118358E+7      205.32885   6.2066190E-5
1999-10-01T00:00:00   359     1           31.0        10927.0     3.1836702E+8     2.8988353E+8              0.0              0.0              0.0     264668.88278        265.75430              0.0      46780.75845              0.0              0.0      14567.41641     428710.91013     459497.40858    2.3373479E-10    2.2895391E-10              0.0     180778.03295     1.2457686E+6     2.9285506E+7      0.0010954  3.4220361E-10
1999-11-01T00:00:00   360     1           30.0        10957.0     3.0166786E+8     3.0238516E+8              0.0              0.0     5.5199759E+6     233411.57478        265.75406              0.0      46780.75845              0.0              0.0      14607.65157     588162.94770     384667.02091    1.9680652E-10    1.7306687E-10              0.0              0.0     8.6648235E+6     1.3470020E+7   3.2234192E-4  1.0184969E-10
1999-12-01T00:00:00   361     1           31.0        10988.0     3.0733581E+8     3.0077949E+8              0.0              0.0      14755.27176     218787.28178        265.75382              0.0      46780.75845              0.0              0.0      14648.67798     415622.82495     462915.93540    2.1383144E-10    2.1634731E-10              0.0       5679.77662     1.1168613E+6     7.4485705E+6      0.0027631  8.9440705E-10
2000-01-01T00:00:00   362     1           31.0        11019.0     2.8564265E+8     3.1508326E+8              0.0              0.0     1.4184598E+7     238813.58479        265.75358              0.0      47582.19085              0.0              0.0      14696.86705     743243.80239     318505.46853    1.9750965E-10    2.7952977E-10              0.0              0.0     1.9757272E+7     4.7203365E+6      0.0054479   1.7004617E-9
2000-02-01T00:00:00   363     1           29.0        11048.0     2.7402299E+8     3.2685168E+8              0.0              0.0     2.1799505E+7     243212.36579        265.75335              0.0      47582.19085              0.0              0.0      14745.82078     978494.86748     267396.98171    1.9869770E-10    1.7965770E-10              0.0              0.0     3.7869142E+7     7.3409490E+6      0.0053982   1.6127648E-9
2000-03-01T00:00:00   364     1           31.0        11079.0     3.0999370E+8     2.9493068E+8              0.0              0.0     1.8936265E+6     238813.58479        265.75311              0.0      47582.19085              0.0              0.0      14783.04837     489017.60517     430769.47940    2.3085015E-10    2.3136676E-10              0.0     1.2260606E+6     4.1139023E+6     1.9696989E+7      0.0432045   1.3649083E-8
2000-04-01T00:00:00   365     1           30.0        11109.0     3.0981396E+8     2.9640404E+8              0.0              0.0              0.0     253648.24279        265.75288              0.0      47582.19085              0.0              0.0      14820.50966     481710.80817     434391.78140    1.9918328E-10    2.4232521E-10              0.0     1.0345827E+6     3.4706909E+6     1.5672723E+7   2.2006035E-4  7.0124405E-11
2000-05-01T00:00:00   366     1           31.0        11140.0     3.1406390E+8     2.9077719E+8              0.0              0.0              0.0     282099.78079        265.75264              0.0      47582.19085              0.0              0.0      14854.36210     444753.66732     452142.87121    2.2375019E-10    2.6175288E-10              0.0     1.3828601E+6     2.1832758E+6     2.3830634E+7      0.0785277   2.4792512E-8
2000-06-01T00:00:00   367     1           30.0        11170.0     3.1604360E+8     2.8676446E+8              0.0              0.0              0.0     314325.26579        265.75240              0.0      47582.19085              0.0              0.0      14883.93416     323374.94113     484037.44710    1.9165871E-10    2.2836091E-10              0.0     1.3610802E+6     507817.40367     2.7983869E+7     19.4286850   6.1304187E-6
2000-07-01T00:00:00   368     1           31.0        11201.0     3.3966271E+8     2.7132198E+8              0.0              0.0              0.0     348926.37980        265.75216              0.0      47582.19085              0.0              0.0      14895.85225     214350.11051     489415.69235    1.9139925E-10    1.7983088E-10              0.0     3.9446502E+6     522924.79708     6.4329125E+7     1164.93052   3.4217534E-4
2000-08-01T00:00:00   369     1           31.0        11232.0     3.3444903E+8     2.7362153E+8              0.0              0.0              0.0     345182.60284        265.75192              0.0      47582.19085              0.0              0.0      14911.17398     226494.32280     488187.22010    2.0179899E-10    1.5091834E-10              0.0     3.1073893E+6     469583.16741     5.7615863E+7      110.70399   3.3026938E-5
2000-09-01T00:00:00   370     1           30.0        11262.0     3.2576995E+8     2.7805040E+8              0.0              0.0              0.0     342922.90680        265.75169              0.0      47582.19085              0.0              0.0      14932.07065     327365.14162     482462.72207    1.8804589E-10    2.3787587E-10              0.0     2.2944376E+6     628167.99968     4.5588313E+7      143.14602   4.3805898E-5
2000-10-01T00:00:00   371     1           31.0        11293.0     3.1118785E+8     2.8988605E+8              0.0              0.0              0.0     289861.03079        265.75145              0.0      47582.19085              0.0              0.0      14965.88991     512772.61724     420811.46130    1.9125122E-10    1.8861773E-10              0.0      12306.99623     4.9387302E+6     2.6063203E+7   2.4795532E-4  7.8296603E-11
2000-11-01T00:00:00   372     1           30.0        11323.0     3.0579050E+8     2.9526752E+8              0.0              0.0      35039.38327     252450.42280        265.75122              0.0      47582.19085              0.0              0.0      15003.75077     453117.85937     446048.91981    2.3451261E-10    1.8010815E-10              0.0       6045.16582     2.4177480E+6     1.2757186E+7      0.0021585  6.9911034E-10
2000-12-01T00:00:00   373     1           31.0        11354.0     3.0302738E+8     2.9802684E+8              0.0              0.0     147816.93914     226781.93478        265.75098              0.0      47582.19085              0.0              0.0      15045.42608     433128.01827     454158.51526    1.3592564E-10    3.2136039E-10              0.0        464.68609     1.7019795E+6     6.6348649E+6      0.0024796  8.1203425E-10
2001-01-01T00:00:00   374     1           31.0        11385.0     2.8674587E+8     3.0597170E+8              0.0              0.0     9.6470564E+6     235644.18080        265.75074              0.0      47834.06966              0.0              0.0      15092.22026     687734.29155     346597.26523    3.0511510E-10    1.6441514E-10              0.0              0.0     1.3889514E+7     4.4492424E+6      0.0057834   1.8594982E-9
2001-02-01T00:00:00   375     1           28.0        11413.0     2.7985096E+8     3.1093246E+8              0.0              0.0     1.7271129E+7     243637.01881        265.75053              0.0      47834.06966              0.0              0.0      15135.12425     763364.98799     318021.67631    2.0453791E-10    1.9347586E-10              0.0              0.0     2.0865398E+7     7.2896993E+6      0.0051578   1.6178750E-9
2001-03-01T00:00:00   376     1           31.0        11444.0     3.0899684E+8     2.9018143E+8              0.0              0.0     879168.71608     246282.51070        265.75029              0.0      47834.06966              0.0              0.0      15171.35011     476437.58164     441573.38593    2.5014503E-10    1.8846201E-10              0.0     2.2626473E+6     3.0928690E+6     2.0346310E+7      0.0365207   1.1649597E-8
2001-04-01T00:00:00   377     1           30.0        11474.0     3.0707271E+8     2.9145635E+8              0.0              0.0              0.0     269548.60385        265.75006              0.0      47834.06966              0.0              0.0      15207.70725     430223.88379     461762.04423    2.2931757E-10    2.9534507E-10              0.0     1.3817652E+6     1.5644375E+6     1.5530840E+7      0.0832921   2.6945312E-8
2001-05-01T00:00:00   378     1           31.0        11505.0     3.1348509E+8     2.8433303E+8              0.0              0.0              0.0     300181.02281        265.74982              0.0      47834.06966              0.0              0.0      15239.09143     228361.48952     488031.87591    1.6281369E-10    1.8773769E-10              0.0     3.3030185E+6     570937.33998     2.5892992E+7      3.7593400   1.1959756E-6
2001-06-01T00:00:00   379     1           30.0        11535.0     3.1241887E+8     2.8300664E+8              0.0              0.0              0.0     346283.71271        265.74959              0.0      47834.06966              0.0              0.0      15268.51951     349361.01540     481649.00121    2.2247525E-10    3.0141926E-10              0.0     1.4236437E+6     556170.56789     2.8099032E+7     16.0584136   5.1243848E-6
2001-07-01T00:00:00   380     1           31.0        11566.0     3.3577825E+8     2.6766929E+8              0.0              0.0              0.0     343259.93881        265.74935              0.0      47834.06966              0.0              0.0      15280.29338     215135.83170     487361.52866    2.7425058E-10    2.2866433E-10              0.0     3.9402864E+6     522909.70524     6.4108952E+7     27.6709044   8.2215776E-6
2001-08-01T00:00:00   381     1           31.0        11597.0     3.3054804E+8     2.6996956E+8              0.0              0.0              0.0     355747.56179        265.74912              0.0      47834.06966              0.0              0.0      15295.53213     218634.41223     486283.99702    1.9865178E-10    2.4672543E-10              0.0     3.1235062E+6     459930.14609     5.7324501E+7      184.00733   5.5545225E-5
2001-09-01T00:00:00   382     1           30.0        11627.0     3.2117443E+8     2.7481551E+8              0.0              0.0              0.0     328667.88780        265.74889              0.0      47834.06966              0.0              0.0      15316.83107     325488.17414     479568.40705    2.0385366E-10    2.3413118E-10              0.0     2.1091886E+6     624253.88797     4.4424037E+7     14.5669554   4.5214800E-6
2001-10-01T00:00:00   383     1           31.0        11658.0     3.1033911E+8     2.8305372E+8              0.0              0.0              0.0     289713.03178        265.74865              0.0      47834.06966              0.0              0.0      15347.82721     446366.59492     456803.50861    2.2374630E-10    2.9364228E-10              0.0     232554.38069     1.3916349E+6     2.8177072E+7      0.0035285   1.1301060E-9
2001-11-01T00:00:00   384     1           30.0        11688.0     2.8090234E+8     3.0427504E+8              0.0              0.0     1.2420885E+7     268452.43377        265.74842              0.0      47834.06966              0.0              0.0      15392.10062     821472.93773     302204.37877    2.0410810E-10    1.6210503E-10              0.0              0.0     2.3372229E+7     1.2703934E+7      0.0053495   1.6845234E-9
2001-12-01T00:00:00   385     1           31.0        11719.0     2.6781279E+8     3.2059395E+8              0.0              0.0     2.1007168E+7     231146.50084        265.74819              0.0      47834.06966              0.0              0.0      15444.56989     988005.96466     269624.70275    1.5160402E-10    2.9968442E-10              0.0              0.0     3.7141665E+7     5.8875680E+6      0.0033948   1.0381852E-9
2002-01-01T00:00:00   386     1           31.0        11750.0     2.7890407E+8     3.0540290E+8              0.0              0.0     1.8563007E+7     241635.21479        265.74795              0.0      48864.48267              0.0              0.0      15491.66238     672479.34701     353482.29816    2.5293388E-10    2.2153176E-10              0.0              0.0     1.2259197E+7     4.4343700E+6      0.0042759   1.3773384E-9
2002-02-01T00:00:00   387     1           28.0        11778.0     2.9459919E+8     2.9494160E+8              0.0              0.0     5.0235799E+6     257241.19583        265.74774              0.0      48864.48267              0.0              0.0      15529.99955     477601.34033     436580.94637    1.9103797E-10    2.1206654E-10              0.0     160947.24615     3.2532366E+6     7.5908422E+6      0.0025044  8.2544027E-10
2002-03-01T00:00:00   388     1           31.0        11809.0     3.0127483E+8     2.8834974E+8              0.0              0.0     3.4103026E+6     249492.14476        265.74750              0.0      48864.48267              0.0              0.0      15567.51970     498922.56364     432140.40746    2.1131072E-10    2.5652306E-10              0.0     1.3579923E+6     3.9731576E+6     1.8801413E+7      0.0406588   1.3149398E-8
2002-04-01T00:00:00   389     1           30.0        11839.0     3.0461780E+8     2.8699875E+8              0.0              0.0              0.0     261809.72378        265.74728              0.0      48864.48267              0.0              0.0      15602.85068     404002.25017     476410.55495    1.9907623E-10    2.4460720E-10              0.0     1.9033969E+6     893791.15817     1.6308758E+7      0.0474190   1.5498176E-8
2002-05-01T00:00:00   390     1           31.0        11870.0     3.0683275E+8     2.8335970E+8              0.0              0.0              0.0     344263.94470        265.74704              0.0      48864.48267              0.0              0.0      15636.34959     430472.46444     462134.03869    2.2679832E-10    1.5148334E-10              0.0     1.5602014E+6     1.5874484E+6     2.3157867E+7      0.5916680   1.9154041E-7
